STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ARIZONA,PHARMACIES,FENTANYL BASE,9801,1076.0,8566.12
ARIZONA,PHARMACIES,HYDROCODONE,9193,1120.0,609837.98
ARIZONA,PHARMACIES,HYDROMORPHONE,9150,1043.0,31449.03
ARIZONA,PHARMACIES,LEVORPHANOL,9220L,9.0,4.29
ARIZONA,PHARMACIES,LISDEXAMFETAMINE,1205,995.0,109802.58
ARIZONA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,746.0,22891.04
ARIZONA,PHARMACIES,METHADONE,9250B,1000.0,87000.79
ARIZONA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1086.0,284578.29
ARIZONA,PHARMACIES,MORPHINE,9300,1109.0,827568.2
ARIZONA,PHARMACIES,NABILONE,7379,2.0,0.75
ARIZONA,PHARMACIES,OPIUM POWDERED,9639,112.0,344.88
ARIZONA,PHARMACIES,OXYCODONE,9143,1108.0,2011940.54
ARIZONA,PHARMACIES,OXYMORPHONE,9652,887.0,36694.39
ARIZONA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,3.0,22.33
ARIZONA,PHARMACIES,REMIFENTANIL,9739,1.0,0.01
ARIZONA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,8.0,210.57
ARIZONA,PHARMACIES,TAPENTADOL,9780,801.0,118729.5
ARIZONA,PRACTITIONERS,ALFENTANIL,9737,21.0,2.91
ARIZONA,PRACTITIONERS,BUPRENORPHINE,9064,576.0,71.59
ARIZONA,PRACTITIONERS,COCAINE,9041L,21.0,160.13
ARIZONA,PRACTITIONERS,CODEINE,9050,83.0,1957.67
ARIZONA,PRACTITIONERS,FENTANYL BASE,9801,625.0,78.87
ARIZONA,PRACTITIONERS,HYDROCODONE,9193,489.0,3904.32
ARIZONA,PRACTITIONERS,HYDROMORPHONE,9150,333.0,150.76
ARIZONA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,322.0,3689.32
ARIZONA,PRACTITIONERS,METHADONE,9250B,7.0,4.2
ARIZONA,PRACTITIONERS,MORPHINE,9300,373.0,581.09
ARIZONA,PRACTITIONERS,NOROXYMORPHONE,9668,3.0,0.97
ARIZONA,PRACTITIONERS,OPIUM POWDERED,9639,9.0,15.12
ARIZONA,PRACTITIONERS,OXYCODONE,9143,69.0,272.61
ARIZONA,PRACTITIONERS,OXYMORPHONE,9652,16.0,0.85
ARIZONA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,158.0,187699.96
ARIZONA,PRACTITIONERS,REMIFENTANIL,9739,29.0,3.19
ARKANSAS,HOSPITALS,ALFENTANIL,9737,6.0,0.4
ARKANSAS,HOSPITALS,AMPHETAMINE,1100,38.0,3490.18
ARKANSAS,HOSPITALS,BUPRENORPHINE,9064,38.0,621.64
ARKANSAS,HOSPITALS,BUTALBITAL,2165,7.0,75.0
ARKANSAS,HOSPITALS,COCAINE,9041,1.0,0.0
ARKANSAS,HOSPITALS,COCAINE,9041L,34.0,155.35
ARKANSAS,HOSPITALS,CODEINE,9050,90.0,5183.15
ARKANSAS,HOSPITALS,DIHYDROCODEINE,9120,1.0,1.07
ARKANSAS,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1105B,2.0,1.21
ARKANSAS,HOSPITALS,FENTANYL BASE,9801,123.0,531.75
ARKANSAS,HOSPITALS,HYDROCODONE,9193,122.0,23682.19
ARKANSAS,HOSPITALS,HYDROMORPHONE,9150,102.0,3136.78
ARKANSAS,HOSPITALS,LISDEXAMFETAMINE,1205,21.0,840.56
ARKANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),9230,105.0,12242.94
ARKANSAS,HOSPITALS,METHADONE,9250B,75.0,6259.13
ARKANSAS,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,66.0,5077.43
ARKANSAS,HOSPITALS,MORPHINE,9300,117.0,28748.11
ARKANSAS,HOSPITALS,OPIUM POWDERED,9639,32.0,241.2
ARKANSAS,HOSPITALS,OXYCODONE,9143,115.0,36801.41
ARKANSAS,HOSPITALS,OXYMORPHONE,9652,7.0,52.37
ARKANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,5.0,46.94
ARKANSAS,HOSPITALS,REMIFENTANIL,9739,12.0,4.25
ARKANSAS,HOSPITALS,SUFENTANIL BASE,9740,23.0,0.78
ARKANSAS,HOSPITALS,TAPENTADOL,9780,28.0,1376.0
ARKANSAS,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,2.0,0.27
ARKANSAS,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,18.0,6.82
ARKANSAS,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,11.0,14752.38
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,1.0,27.84
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,6.0,27354.33
ARKANSAS,PHARMACIES,AMPHETAMINE,1100,749.0,165275.09
ARKANSAS,PHARMACIES,BUPRENORPHINE,9064,637.0,13617.97
ARKANSAS,PHARMACIES,BUTALBITAL,2165,503.0,21865.0
ARKANSAS,PHARMACIES,COCAINE,9041L,3.0,6.54
ARKANSAS,PHARMACIES,CODEINE,9050,755.0,176645.61
ARKANSAS,PHARMACIES,DIHYDROCODEINE,9120,66.0,138.86
ARKANSAS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,10.0,22.91
ARKANSAS,PHARMACIES,FENTANYL BASE,9801,742.0,4233.34
ARKANSAS,PHARMACIES,HYDROCODONE,9193,766.0,632460.15
ARKANSAS,PHARMACIES,HYDROMORPHONE,9150,712.0,13970.63
ARKANSAS,PHARMACIES,LEVORPHANOL,9220L,4.0,1.39
ARKANSAS,PHARMACIES,LISDEXAMFETAMINE,1205,735.0,110778.99
ARKANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),9230,692.0,37747.32
ARKANSAS,PHARMACIES,METHADONE,9250B,705.0,57257.07
ARKANSAS,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,751.0,186974.26
ARKANSAS,PHARMACIES,MORPHINE,9300,746.0,193208.39
ARKANSAS,PHARMACIES,OPIUM POWDERED,9639,33.0,60.12
ARKANSAS,PHARMACIES,OXYCODONE,9143,757.0,591952.5
ARKANSAS,PHARMACIES,OXYMORPHONE,9652,409.0,9406.12
ARKANSAS,PHARMACIES,SUFENTANIL BASE,9740,2.0,0.54
ARKANSAS,PHARMACIES,TAPENTADOL,9780,627.0,103643.0
ARKANSAS,PRACTITIONERS,BUPRENORPHINE,9064,110.0,2.64
ARKANSAS,PRACTITIONERS,BUTALBITAL,2165,1.0,10.0
ARKANSAS,PRACTITIONERS,COCAINE,9041,1.0,0.0
ARKANSAS,PRACTITIONERS,COCAINE,9041L,3.0,23.43
ARKANSAS,PRACTITIONERS,CODEINE,9050,20.0,240.75
ARKANSAS,PRACTITIONERS,DIHYDROCODEINE,9120,9.0,2.19
ARKANSAS,PRACTITIONERS,FENTANYL BASE,9801,140.0,48.7
ARKANSAS,PRACTITIONERS,HYDROCODONE,9193,199.0,285.35
ARKANSAS,PRACTITIONERS,HYDROMORPHONE,9150,44.0,118.25
ARKANSAS,PRACTITIONERS,LISDEXAMFETAMINE,1205,1.0,5.34
ARKANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,53.0,1043.73
ARKANSAS,PRACTITIONERS,METHADONE,9250B,1.0,0.89
ARKANSAS,PRACTITIONERS,MORPHINE,9300,122.0,346.27
ARKANSAS,PRACTITIONERS,NOROXYMORPHONE,9668,3.0,21.53
ARKANSAS,PRACTITIONERS,OPIUM POWDERED,9639,1.0,0.72
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,7.0,35.86
ARKANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,48.0,27518.97
ARKANSAS,PRACTITIONERS,REMIFENTANIL,9739,3.0,0.11
ARKANSAS,TEACHING INSTITUTIONS,BUPRENORPHINE,9064,1.0,0.0
CALIFORNIA,HOSPITALS,ALFENTANIL,9737,150.0,56.83
CALIFORNIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,19.0,94.33
CALIFORNIA,HOSPITALS,AMPHETAMINE,1100,264.0,35865.97
CALIFORNIA,HOSPITALS,BUPRENORPHINE,9064,285.0,3768.09
CALIFORNIA,HOSPITALS,BUTALBITAL,2165,74.0,1405.0
CALIFORNIA,HOSPITALS,COCAINE,9041,13.0,0.0
CALIFORNIA,HOSPITALS,COCAINE,9041L,412.0,3198.65
CALIFORNIA,HOSPITALS,CODEINE,9050,625.0,119330.8
CALIFORNIA,HOSPITALS,D-METHAMPHETAMINE,1105D,2.0,2.09
CALIFORNIA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1105B,6.0,22.91
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,835.0,3823.86
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,747.0,168731.06
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,669.0,30728.65
CALIFORNIA,HOSPITALS,LEVORPHANOL,9220L,13.0,27.05
CALIFORNIA,HOSPITALS,LISDEXAMFETAMINE,1205,84.0,5143.75
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,661.0,35020.09
CALIFORNIA,HOSPITALS,METHADONE,9250B,528.0,68134.81
CALIFORNIA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,398.0,50959.03
CALIFORNIA,HOSPITALS,MORPHINE,9300,762.0,276007.6
CALIFORNIA,HOSPITALS,NOROXYMORPHONE,9668,1.0,0.53
CALIFORNIA,HOSPITALS,OPIUM POWDERED,9639,283.0,1097.64
CALIFORNIA,HOSPITALS,OXYCODONE,9143,635.0,211554.42
CALIFORNIA,HOSPITALS,OXYMORPHONE,9652,77.0,2058.64
CALIFORNIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,85.0,13582.14
CALIFORNIA,HOSPITALS,REMIFENTANIL,9739,183.0,102.9
CALIFORNIA,HOSPITALS,SUFENTANIL BASE,9740,135.0,3.41
CALIFORNIA,HOSPITALS,TAPENTADOL,9780,86.0,3845.5
CALIFORNIA,MID-LEVEL PRACTITIONERS,AMPHETAMINE,1100,1.0,1.5
CALIFORNIA,MID-LEVEL PRACTITIONERS,BUTALBITAL,2165,1.0,10.0
CALIFORNIA,MID-LEVEL PRACTITIONERS,CODEINE,9050,20.0,419.03
CALIFORNIA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,35.0,2298.51
CALIFORNIA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,1.0,0.19
CALIFORNIA,MID-LEVEL PRACTITIONERS,OXYMORPHONE,9652,1.0,1.07
CALIFORNIA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,10.0,77086.15
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,22.0,208.4
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,154.0,866763.49
CALIFORNIA,PHARMACIES,ALFENTANIL,9737,10.0,4.56
CALIFORNIA,PHARMACIES,AMPHETAMINE,1100,5314.0,974740.33
CALIFORNIA,PHARMACIES,BUPRENORPHINE,9064,4882.0,109648.35
CALIFORNIA,PHARMACIES,BUTALBITAL,2165,3683.0,223440.0
CALIFORNIA,PHARMACIES,COCAINE,9041L,78.0,766.09
CALIFORNIA,PHARMACIES,CODEINE,9050,6008.0,1840089.5
CALIFORNIA,PHARMACIES,D-METHAMPHETAMINE,1105D,51.0,115.29
CALIFORNIA,PHARMACIES,DIHYDROCODEINE,9120,16.0,83.96
CALIFORNIA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,412.0,1807.92
CALIFORNIA,PHARMACIES,FENTANYL BASE,9801,5207.0,39028.46
CALIFORNIA,PHARMACIES,HYDROCODONE,9193,6125.0,4584496.88
CALIFORNIA,PHARMACIES,HYDROMORPHONE,9150,5198.0,182301.64
CALIFORNIA,PHARMACIES,LEVORPHANOL,9220L,273.0,475.81
CALIFORNIA,PHARMACIES,LISDEXAMFETAMINE,1205,4601.0,356841.47
