STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ALABAMA,PHARMACIES,METHYLPHENIDATE,1724,1168.0,163687.83
ALABAMA,PHARMACIES,MORPHINE,9300,1106.0,94798.16
ALABAMA,PHARMACIES,OPIUM POWDERED,9639,137.0,467.64
ALABAMA,PHARMACIES,OXYCODONE,9143,1187.0,323606.12
ALABAMA,PHARMACIES,PAREGORIC/OPIUM,9655,225.0,105.08
ALABAMA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,13.0,264.16
ALABAMA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,75.0,1212.45
ALABAMA,PHARMACIES,SUFENTANIL,9740,9.0,0.0
ALABAMA,PRACTITIONERS,ALFENTANIL,9737,2.0,0.31
ALABAMA,PRACTITIONERS,BUTALBITAL,2165,3.0,15.0
ALABAMA,PRACTITIONERS,COCAINE,9041L,15.0,44.4
ALABAMA,PRACTITIONERS,CODEINE,9050,62.0,2344.37
ALABAMA,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,15.0,132.72
ALABAMA,PRACTITIONERS,DIHYDROCODEINE,9120,540.0,2135.47
ALABAMA,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,15.0,123.53
ALABAMA,PRACTITIONERS,FENTANYL BASE,9801,77.0,6.5
ALABAMA,PRACTITIONERS,HYDROCODONE,9193,2736.0,7688.71
ALABAMA,PRACTITIONERS,HYDROMORPHONE,9150,14.0,2.6
ALABAMA,PRACTITIONERS,LEVORPHANOL,9220L,1.0,0.11
ALABAMA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,119.0,2512.63
ALABAMA,PRACTITIONERS,METHADONE,9250B,1.0,11.37
ALABAMA,PRACTITIONERS,MORPHINE,9300,58.0,728.78
ALABAMA,PRACTITIONERS,OPIUM POWDERED,9639,2.0,2.88
ALABAMA,PRACTITIONERS,OXYCODONE,9143,16.0,49.59
ALABAMA,PRACTITIONERS,OXYMORPHONE,9652,8.0,190.79
ALABAMA,PRACTITIONERS,PAREGORIC/OPIUM,9655,1.0,0.18
ALABAMA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,86.0,86465.31
ALABAMA,PRACTITIONERS,REMIFENTANIL,9739,2.0,0.98
ALABAMA,PRACTITIONERS,SUFENTANIL,9740,7.0,0.03
ALABAMA,TEACHING INSTITUTIONS,CODEINE,9050,2.0,45.06
ALABAMA,TEACHING INSTITUTIONS,FENTANYL BASE,9801,1.0,0.24
ALABAMA,TEACHING INSTITUTIONS,MORPHINE,9300,2.0,6.12
ALABAMA,TEACHING INSTITUTIONS,PENTOBARBITAL (SCHEDULE 2),2270,2.0,1864.93
ALASKA,HOSPITALS,ALFENTANIL,9737,7.0,0.99
ALASKA,HOSPITALS,COCAINE,9041L,19.0,105.9
ALASKA,HOSPITALS,CODEINE,9050,37.0,14686.9
ALASKA,HOSPITALS,D-AMPHETAMINE BASE,1100D,21.0,998.67
ALASKA,HOSPITALS,D-METHAMPHETAMINE,1105D,1.0,7.2
ALASKA,HOSPITALS,DL-AMPHETAMINE BASE,1100B,15.0,364.35
ALASKA,HOSPITALS,FENTANYL BASE,9801,31.0,142.48
ALASKA,HOSPITALS,HYDROCODONE,9193,36.0,2974.07
ALASKA,HOSPITALS,HYDROMORPHONE,9150,17.0,119.15
ALASKA,HOSPITALS,LEVORPHANOL,9220L,1.0,0.11
ALASKA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,36.0,8761.14
ALASKA,HOSPITALS,METHADONE,9250B,21.0,647.35
ALASKA,HOSPITALS,METHYLPHENIDATE,1724,26.0,3857.88
ALASKA,HOSPITALS,MORPHINE,9300,34.0,8154.95
ALASKA,HOSPITALS,OPIUM POWDERED,9639,8.0,54.0
ALASKA,HOSPITALS,OXYCODONE,9143,36.0,9746.9
ALASKA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,4.0,43.27
ALASKA,HOSPITALS,REMIFENTANIL,9739,7.0,3.95
ALASKA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,8.0,155.57
ALASKA,HOSPITALS,SUFENTANIL,9740,12.0,0.0
ALASKA,PHARMACIES,AMOBARBITAL (SCHEDULE 2),2125,2.0,9.1
ALASKA,PHARMACIES,BUTALBITAL,2165,70.0,7005.0
ALASKA,PHARMACIES,COCAINE,9041L,5.0,28.88
ALASKA,PHARMACIES,CODEINE,9050,84.0,32748.63
ALASKA,PHARMACIES,D-AMPHETAMINE BASE,1100D,83.0,7486.18
ALASKA,PHARMACIES,D-METHAMPHETAMINE,1105D,13.0,65.2
ALASKA,PHARMACIES,DIHYDROCODEINE,9120,6.0,11.66
ALASKA,PHARMACIES,DL-AMPHETAMINE BASE,1100B,79.0,2736.82
ALASKA,PHARMACIES,FENTANYL BASE,9801,81.0,462.68
ALASKA,PHARMACIES,HYDROCODONE,9193,85.0,28793.13
ALASKA,PHARMACIES,HYDROMORPHONE,9150,58.0,1245.13
ALASKA,PHARMACIES,LEVORPHANOL,9220L,7.0,5.43
ALASKA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,80.0,19908.6
ALASKA,PHARMACIES,METHADONE,9250B,69.0,12730.0
ALASKA,PHARMACIES,METHYLPHENIDATE,1724,85.0,16899.97
ALASKA,PHARMACIES,MORPHINE,9300,84.0,17310.97
ALASKA,PHARMACIES,OPIUM POWDERED,9639,6.0,105.84
ALASKA,PHARMACIES,OXYCODONE,9143,85.0,100142.74
ALASKA,PHARMACIES,PAREGORIC/OPIUM,9655,2.0,0.36
ALASKA,PHARMACIES,REMIFENTANIL,9739,2.0,0.12
ALASKA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,16.0,292.85
ALASKA,PHARMACIES,SUFENTANIL,9740,2.0,0.0
ALASKA,PRACTITIONERS,BUTALBITAL,2165,2.0,75.0
ALASKA,PRACTITIONERS,COCAINE,9041L,2.0,0.49
ALASKA,PRACTITIONERS,CODEINE,9050,30.0,966.34
ALASKA,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,2.0,54.82
ALASKA,PRACTITIONERS,DIHYDROCODEINE,9120,1.0,0.51
ALASKA,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,2.0,18.24
ALASKA,PRACTITIONERS,FENTANYL BASE,9801,29.0,7.64
ALASKA,PRACTITIONERS,HYDROCODONE,9193,105.0,397.35
ALASKA,PRACTITIONERS,HYDROMORPHONE,9150,6.0,2.08
ALASKA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,39.0,552.65
ALASKA,PRACTITIONERS,METHADONE,9250B,1.0,13.4
ALASKA,PRACTITIONERS,METHYLPHENIDATE,1724,6.0,41.43
ALASKA,PRACTITIONERS,MORPHINE,9300,36.0,92.79
ALASKA,PRACTITIONERS,OXYCODONE,9143,13.0,410.52
ALASKA,PRACTITIONERS,OXYMORPHONE,9652,9.0,1.25
ALASKA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,19.0,21529.52
ALASKA,PRACTITIONERS,SECOBARBITAL (SCHEDULE 2),2315,1.0,9.15
ARIZONA,HOSPITALS,ALFENTANIL,9737,22.0,6.19
ARIZONA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,5.0,100.2
ARIZONA,HOSPITALS,BUTALBITAL,2165,19.0,615.0
ARIZONA,HOSPITALS,COCAINE,9041L,52.0,563.47
ARIZONA,HOSPITALS,CODEINE,9050,125.0,94880.87
ARIZONA,HOSPITALS,D-AMPHETAMINE BASE,1100D,54.0,2026.17
ARIZONA,HOSPITALS,D-METHAMPHETAMINE,1105D,1.0,4.8
ARIZONA,HOSPITALS,DL-AMPHETAMINE BASE,1100B,39.0,704.17
ARIZONA,HOSPITALS,FENTANYL BASE,9801,96.0,300.97
ARIZONA,HOSPITALS,HYDROCODONE,9193,109.0,11990.69
ARIZONA,HOSPITALS,HYDROMORPHONE,9150,62.0,1142.8
ARIZONA,HOSPITALS,LEVORPHANOL,9220L,2.0,0.22
ARIZONA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,114.0,51462.01
ARIZONA,HOSPITALS,METHADONE,9250B,80.0,5967.47
ARIZONA,HOSPITALS,METHYLPHENIDATE,1724,88.0,8471.61
ARIZONA,HOSPITALS,MORPHINE,9300,117.0,54066.22
ARIZONA,HOSPITALS,OPIUM POWDERED,9639,45.0,377.76
ARIZONA,HOSPITALS,OXYCODONE,9143,113.0,40926.27
ARIZONA,HOSPITALS,OXYMORPHONE,9652,2.0,4.53
ARIZONA,HOSPITALS,PAREGORIC/OPIUM,9655,4.0,4.28
ARIZONA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,20.0,1245.91
ARIZONA,HOSPITALS,REMIFENTANIL,9739,9.0,1.5
ARIZONA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,27.0,970.19
ARIZONA,HOSPITALS,SUFENTANIL,9740,56.0,0.36
ARIZONA,PHARMACIES,ALFENTANIL,9737,3.0,0.71
ARIZONA,PHARMACIES,AMOBARBITAL (SCHEDULE 2),2125,3.0,31.88
ARIZONA,PHARMACIES,BUTALBITAL,2165,746.0,73690.0
ARIZONA,PHARMACIES,COCAINE,9041L,16.0,50.15
ARIZONA,PHARMACIES,CODEINE,9050,823.0,404349.65
ARIZONA,PHARMACIES,D-AMPHETAMINE BASE,1100D,794.0,53310.25
ARIZONA,PHARMACIES,D-METHAMPHETAMINE,1105D,88.0,403.22
ARIZONA,PHARMACIES,DIHYDROCODEINE,9120,140.0,636.56
ARIZONA,PHARMACIES,DL-AMPHETAMINE BASE,1100B,780.0,30282.74
ARIZONA,PHARMACIES,FENTANYL BASE,9801,767.0,2087.45
ARIZONA,PHARMACIES,HYDROCODONE,9193,833.0,236308.33
ARIZONA,PHARMACIES,HYDROMORPHONE,9150,508.0,3823.78
ARIZONA,PHARMACIES,LEVORPHANOL,9220L,14.0,11.56
ARIZONA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,771.0,58707.26
ARIZONA,PHARMACIES,METHADONE,9250B,683.0,34680.09
ARIZONA,PHARMACIES,METHYLPHENIDATE,1724,802.0,145423.04
ARIZONA,PHARMACIES,MORPHINE,9300,808.0,215418.17
ARIZONA,PHARMACIES,OPIUM POWDERED,9639,101.0,386.28
ARIZONA,PHARMACIES,OXYCODONE,9143,824.0,492417.78
ARIZONA,PHARMACIES,OXYMORPHONE,9652,6.0,1.37
ARIZONA,PHARMACIES,PAREGORIC/OPIUM,9655,75.0,21.57
ARIZONA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,22.0,540.07
ARIZONA,PHARMACIES,REMIFENTANIL,9739,1.0,0.09
ARIZONA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,90.0,1294.87
ARIZONA,PHARMACIES,SUFENTANIL,9740,9.0,0.38
ARIZONA,PRACTITIONERS,ALFENTANIL,9737,14.0,2.16
ARIZONA,PRACTITIONERS,BUTALBITAL,2165,5.0,60.0
ARIZONA,PRACTITIONERS,COCAINE,9041L,34.0,35.34
ARIZONA,PRACTITIONERS,CODEINE,9050,163.0,3399.81
ARIZONA,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,7.0,46.31
ARIZONA,PRACTITIONERS,DIHYDROCODEINE,9120,265.0,411.08
ARIZONA,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,6.0,42.41
ARIZONA,PRACTITIONERS,FENTANYL BASE,9801,206.0,15.79
ARIZONA,PRACTITIONERS,HYDROCODONE,9193,2128.0,3665.23
ARIZONA,PRACTITIONERS,HYDROMORPHONE,9150,16.0,5.41
ARIZONA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,209.0,3815.48
ARIZONA,PRACTITIONERS,METHYLPHENIDATE,1724,3.0,6.02
ARIZONA,PRACTITIONERS,MORPHINE,9300,157.0,212.32
ARIZONA,PRACTITIONERS,OPIUM POWDERED,9639,2.0,1.08
ARIZONA,PRACTITIONERS,OXYCODONE,9143,39.0,145.44
ARIZONA,PRACTITIONERS,OXYMORPHONE,9652,36.0,23.14
ARIZONA,PRACTITIONERS,PAREGORIC/OPIUM,9655,1.0,0.94
ARIZONA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,117.0,138738.3
ARIZONA,PRACTITIONERS,REMIFENTANIL,9739,7.0,0.18
ARIZONA,PRACTITIONERS,SECOBARBITAL (SCHEDULE 2),2315,1.0,18.3
ARIZONA,PRACTITIONERS,SUFENTANIL,9740,9.0,0.0
ARKANSAS,HOSPITALS,ALFENTANIL,9737,23.0,3.9
ARKANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,5.0,86.54
ARKANSAS,HOSPITALS,BUTALBITAL,2165,23.0,275.0
ARKANSAS,HOSPITALS,COCAINE,9041L,48.0,317.66
ARKANSAS,HOSPITALS,CODEINE,9050,106.0,12185.33
ARKANSAS,HOSPITALS,D-AMPHETAMINE BASE,1100D,37.0,479.65
ARKANSAS,HOSPITALS,D-METHAMPHETAMINE,1105D,1.0,0.4
ARKANSAS,HOSPITALS,DIHYDROCODEINE,9120,8.0,16.98
ARKANSAS,HOSPITALS,DL-AMPHETAMINE BASE,1100B,32.0,316.99
ARKANSAS,HOSPITALS,FENTANYL BASE,9801,108.0,241.89
ARKANSAS,HOSPITALS,HYDROCODONE,9193,115.0,4232.88
ARKANSAS,HOSPITALS,HYDROMORPHONE,9150,64.0,478.08
ARKANSAS,HOSPITALS,LEVORPHANOL,9220L,2.0,0.45
ARKANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),9230,114.0,43304.34
ARKANSAS,HOSPITALS,METHADONE,9250B,67.0,2333.26
ARKANSAS,HOSPITALS,METHYLPHENIDATE,1724,75.0,3370.25
ARKANSAS,HOSPITALS,MORPHINE,9300,105.0,16885.98
ARKANSAS,HOSPITALS,OPIUM POWDERED,9639,37.0,196.32
ARKANSAS,HOSPITALS,OXYCODONE,9143,106.0,16011.82
ARKANSAS,HOSPITALS,OXYMORPHONE,9652,3.0,9.04
ARKANSAS,HOSPITALS,PAREGORIC/OPIUM,9655,2.0,0.0
ARKANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,12.0,509.69
ARKANSAS,HOSPITALS,REMIFENTANIL,9739,10.0,5.05
ARKANSAS,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,26.0,485.03
ARKANSAS,HOSPITALS,SUFENTANIL,9740,49.0,0.78
ARKANSAS,PHARMACIES,ALFENTANIL,9737,1.0,0.0
ARKANSAS,PHARMACIES,BUTALBITAL,2165,628.0,34765.0
ARKANSAS,PHARMACIES,COCAINE,9041L,11.0,94.28
ARKANSAS,PHARMACIES,CODEINE,9050,755.0,149876.95
ARKANSAS,PHARMACIES,D-AMPHETAMINE BASE,1100D,742.0,29948.35
ARKANSAS,PHARMACIES,D-METHAMPHETAMINE,1105D,54.0,230.95
ARKANSAS,PHARMACIES,DIHYDROCODEINE,9120,563.0,4969.82
ARKANSAS,PHARMACIES,DL-AMPHETAMINE BASE,1100B,737.0,20395.58
ARKANSAS,PHARMACIES,FENTANYL BASE,9801,709.0,1236.73
ARKANSAS,PHARMACIES,HYDROCODONE,9193,769.0,196519.6
ARKANSAS,PHARMACIES,HYDROMORPHONE,9150,446.0,3173.53
ARKANSAS,PHARMACIES,LEVORPHANOL,9220L,16.0,5.88
ARKANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),9230,746.0,81679.32
ARKANSAS,PHARMACIES,METHADONE,9250B,638.0,26803.32
ARKANSAS,PHARMACIES,METHYLPHENIDATE,1724,751.0,103231.49
ARKANSAS,PHARMACIES,MORPHINE,9300,695.0,55067.25
ARKANSAS,PHARMACIES,OPIUM POWDERED,9639,47.0,100.44
ARKANSAS,PHARMACIES,OXYCODONE,9143,759.0,138199.2
ARKANSAS,PHARMACIES,OXYMORPHONE,9652,1.0,0.03
ARKANSAS,PHARMACIES,PAREGORIC/OPIUM,9655,41.0,19.27
ARKANSAS,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,10.0,65.1
ARKANSAS,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,61.0,732.03
ARKANSAS,PHARMACIES,SUFENTANIL,9740,5.0,0.02
ARKANSAS,PRACTITIONERS,ALFENTANIL,9737,1.0,0.03
ARKANSAS,PRACTITIONERS,BUTALBITAL,2165,1.0,25.0
ARKANSAS,PRACTITIONERS,CARFENTANIL,9743,1.0,0.02
ARKANSAS,PRACTITIONERS,COCAINE,9041L,3.0,9.25
ARKANSAS,PRACTITIONERS,CODEINE,9050,26.0,911.58
ARKANSAS,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,7.0,101.06
ARKANSAS,PRACTITIONERS,DIHYDROCODEINE,9120,197.0,813.36
ARKANSAS,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,7.0,93.99
ARKANSAS,PRACTITIONERS,FENTANYL BASE,9801,34.0,5.51
ARKANSAS,PRACTITIONERS,HYDROCODONE,9193,1178.0,2107.92
ARKANSAS,PRACTITIONERS,HYDROMORPHONE,9150,7.0,2.3
ARKANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,52.0,1623.53
ARKANSAS,PRACTITIONERS,MORPHINE,9300,30.0,51.51
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,6.0,2.94
ARKANSAS,PRACTITIONERS,OXYMORPHONE,9652,3.0,37.48
ARKANSAS,PRACTITIONERS,PAREGORIC/OPIUM,9655,2.0,2.32
ARKANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,47.0,23958.03
ARKANSAS,PRACTITIONERS,REMIFENTANIL,9739,3.0,0.01
ARKANSAS,PRACTITIONERS,SUFENTANIL,9740,2.0,0.0
CALIFORNIA,HOSPITALS,ALFENTANIL,9737,222.0,69.18
CALIFORNIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,37.0,826.63
CALIFORNIA,HOSPITALS,BUTALBITAL,2165,206.0,11627.5
CALIFORNIA,HOSPITALS,COCAINE,9041L,465.0,4046.36
CALIFORNIA,HOSPITALS,CODEINE,9050,705.0,421407.06
CALIFORNIA,HOSPITALS,D-AMPHETAMINE BASE,1100D,265.0,10809.76
CALIFORNIA,HOSPITALS,D-METHAMPHETAMINE,1105D,20.0,125.94
CALIFORNIA,HOSPITALS,DIHYDROCODEINE,9120,14.0,56.34
CALIFORNIA,HOSPITALS,DIPRENORPHINE,9058,1.0,0.02
CALIFORNIA,HOSPITALS,DL-AMPHETAMINE BASE,1100B,172.0,3127.79
CALIFORNIA,HOSPITALS,ECGONINE,9180L,1.0,0.02
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,728.0,3288.28
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,744.0,143402.69
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,519.0,11093.77
CALIFORNIA,HOSPITALS,LEVORPHANOL,9220L,17.0,9.0
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,719.0,263536.99
CALIFORNIA,HOSPITALS,METHADONE,9250B,483.0,31435.63
CALIFORNIA,HOSPITALS,METHYLPHENIDATE,1724,429.0,39796.87
CALIFORNIA,HOSPITALS,MORPHINE,9300,719.0,245044.08
CALIFORNIA,HOSPITALS,OPIUM POWDERED,9639,296.0,1411.92
CALIFORNIA,HOSPITALS,OXYCODONE,9143,599.0,97112.14
CALIFORNIA,HOSPITALS,OXYMORPHONE,9652,10.0,215.02
CALIFORNIA,HOSPITALS,PAREGORIC/OPIUM,9655,55.0,10.16
CALIFORNIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,149.0,36129.38
CALIFORNIA,HOSPITALS,PHENCYCLIDINE (PCP),7471,1.0,0.02
CALIFORNIA,HOSPITALS,REMIFENTANIL,9739,90.0,19.54
CALIFORNIA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,91.0,1546.54
CALIFORNIA,HOSPITALS,SUFENTANIL,9740,296.0,2.65
CALIFORNIA,PHARMACIES,ALFENTANIL,9737,24.0,5.94
CALIFORNIA,PHARMACIES,AMOBARBITAL (SCHEDULE 2),2125,55.0,1810.54
CALIFORNIA,PHARMACIES,BUTALBITAL,2165,4263.0,481777.5
CALIFORNIA,PHARMACIES,COCAINE,9041L,125.0,1146.03
CALIFORNIA,PHARMACIES,CODEINE,9050,5229.0,3925768.37
CALIFORNIA,PHARMACIES,D-AMPHETAMINE BASE,1100D,4267.0,191747.46
CALIFORNIA,PHARMACIES,D-METHAMPHETAMINE,1105D,509.0,2746.39
CALIFORNIA,PHARMACIES,DIHYDROCODEINE,9120,531.0,2621.15
CALIFORNIA,PHARMACIES,DL-AMPHETAMINE BASE,1100B,4052.0,88472.37
CALIFORNIA,PHARMACIES,FENTANYL BASE,9801,4048.0,14128.83
CALIFORNIA,PHARMACIES,HYDROCODONE,9193,5257.0,1884144.0
CALIFORNIA,PHARMACIES,HYDROMORPHONE,9150,3076.0,46315.36
CALIFORNIA,PHARMACIES,LEVORPHANOL,9220L,226.0,450.81
CALIFORNIA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,2553.0,148775.37
CALIFORNIA,PHARMACIES,METHADONE,9250B,3149.0,180337.05
CALIFORNIA,PHARMACIES,METHYLPHENIDATE,1724,4390.0,598340.99
CALIFORNIA,PHARMACIES,MORPHINE,9300,4138.0,928912.24
CALIFORNIA,PHARMACIES,OPIUM POWDERED,9639,172.0,942.24
CALIFORNIA,PHARMACIES,OXYCODONE,9143,4404.0,1143025.99
CALIFORNIA,PHARMACIES,OXYMORPHONE,9652,16.0,3.18
CALIFORNIA,PHARMACIES,PAREGORIC/OPIUM,9655,215.0,70.72
CALIFORNIA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,166.0,2976.26
CALIFORNIA,PHARMACIES,REMIFENTANIL,9739,6.0,0.34
CALIFORNIA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,282.0,8264.09
CALIFORNIA,PHARMACIES,SUFENTANIL,9740,34.0,2.52
CALIFORNIA,PRACTITIONERS,ALFENTANIL,9737,42.0,5.67
CALIFORNIA,PRACTITIONERS,AMOBARBITAL (SCHEDULE 2),2125,2.0,18.22
CALIFORNIA,PRACTITIONERS,BUTALBITAL,2165,51.0,906.25
CALIFORNIA,PRACTITIONERS,CARFENTANIL,9743,6.0,0.69
CALIFORNIA,PRACTITIONERS,COCAINE,9041L,87.0,196.79
CALIFORNIA,PRACTITIONERS,CODEINE,9050,1617.0,48025.62
CALIFORNIA,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,33.0,204.18
CALIFORNIA,PRACTITIONERS,D-METHAMPHETAMINE,1105D,1.0,4.01
CALIFORNIA,PRACTITIONERS,DIHYDROCODEINE,9120,8.0,15.17
CALIFORNIA,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,18.0,118.4
CALIFORNIA,PRACTITIONERS,ETHYLMORPHINE,9190,1.0,0.01
CALIFORNIA,PRACTITIONERS,FENTANYL BASE,9801,1271.0,134.31
CALIFORNIA,PRACTITIONERS,HYDROCODONE,9193,13075.0,33131.33
CALIFORNIA,PRACTITIONERS,HYDROMORPHONE,9150,117.0,54.48
CALIFORNIA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,990.0,10774.43
CALIFORNIA,PRACTITIONERS,METHADONE,9250B,1.0,0.17
CALIFORNIA,PRACTITIONERS,METHYLPHENIDATE,1724,9.0,116.27
CALIFORNIA,PRACTITIONERS,MORPHINE,9300,710.0,1209.5
CALIFORNIA,PRACTITIONERS,NORCODEINE,9104,1.0,0.0
CALIFORNIA,PRACTITIONERS,OXYCODONE,9143,109.0,433.4
CALIFORNIA,PRACTITIONERS,OXYMORPHONE,9652,156.0,59.7
CALIFORNIA,PRACTITIONERS,PAREGORIC/OPIUM,9655,12.0,5.81
CALIFORNIA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,593.0,1030240.43
CALIFORNIA,PRACTITIONERS,REMIFENTANIL,9739,14.0,0.36
CALIFORNIA,PRACTITIONERS,SECOBARBITAL (SCHEDULE 2),2315,10.0,128.12
CALIFORNIA,PRACTITIONERS,SUFENTANIL,9740,31.0,0.12
CALIFORNIA,TEACHING INSTITUTIONS,COCAINE,9041L,1.0,1.78
CALIFORNIA,TEACHING INSTITUTIONS,CODEINE,9050,2.0,55.25
CALIFORNIA,TEACHING INSTITUTIONS,D-AMPHETAMINE BASE,1100D,1.0,22.01
CALIFORNIA,TEACHING INSTITUTIONS,ECGONINE,9180L,2.0,0.01
