STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ALABAMA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,31.0,118.95
ALABAMA,PHARMACIES,FENTANYL BASE,9801,1306.0,7614.13
ALABAMA,PHARMACIES,HYDROCODONE,9193,1386.0,1104126.92
ALABAMA,PHARMACIES,HYDROMORPHONE,9150,1152.0,14036.87
ALABAMA,PHARMACIES,LEVORPHANOL,9220L,36.0,19.39
ALABAMA,PHARMACIES,LISDEXAMFETAMINE,1205,1325.0,265397.62
ALABAMA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,1031.0,29385.67
ALABAMA,PHARMACIES,METHADONE,9250B,1227.0,122623.94
ALABAMA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1347.0,285554.42
ALABAMA,PHARMACIES,MORPHINE,9300,1325.0,330636.43
ALABAMA,PHARMACIES,NABILONE,7379,2.0,0.15
ALABAMA,PHARMACIES,OPIUM POWDERED,9639,71.0,143.28
ALABAMA,PHARMACIES,OXYCODONE,9143,1370.0,1082375.58
ALABAMA,PHARMACIES,OXYMORPHONE,9652,979.0,38365.38
ALABAMA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,5.0,54.93
ALABAMA,PHARMACIES,TAPENTADOL,9780,1150.0,254349.0
ALABAMA,PRACTITIONERS,AMPHETAMINE,1100,1.0,1.97
ALABAMA,PRACTITIONERS,BUPRENORPHINE,9064,259.0,38.62
ALABAMA,PRACTITIONERS,BUTALBITAL,2165,1.0,4.5
ALABAMA,PRACTITIONERS,COCAINE,9041,1.0,0.0
ALABAMA,PRACTITIONERS,COCAINE,9041L,8.0,93.85
ALABAMA,PRACTITIONERS,CODEINE,9050,31.0,3234.26
ALABAMA,PRACTITIONERS,DIHYDROCODEINE,9120,186.0,47.34
ALABAMA,PRACTITIONERS,FENTANYL BASE,9801,226.0,58.99
ALABAMA,PRACTITIONERS,HYDROCODONE,9193,149.0,4943.73
ALABAMA,PRACTITIONERS,HYDROMORPHONE,9150,110.0,462.4
ALABAMA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,141.0,2598.6
ALABAMA,PRACTITIONERS,METHADONE,9250B,4.0,115.56
ALABAMA,PRACTITIONERS,MORPHINE,9300,153.0,1597.18
ALABAMA,PRACTITIONERS,NOROXYMORPHONE,9668,2.0,5.52
ALABAMA,PRACTITIONERS,OPIUM POWDERED,9639,2.0,1.08
ALABAMA,PRACTITIONERS,OXYCODONE,9143,37.0,2972.55
ALABAMA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,59.0,38293.48
ALABAMA,PRACTITIONERS,REMIFENTANIL,9739,1.0,2.14
ALABAMA,PRACTITIONERS,SUFENTANIL BASE,9740,10.0,9.29
ALABAMA,TEACHING INSTITUTIONS,BUPRENORPHINE,9064,1.0,0.06
ALASKA,HOSPITALS,ALFENTANIL,9737,2.0,1.11
ALASKA,HOSPITALS,AMPHETAMINE,1100,25.0,5796.1
ALASKA,HOSPITALS,BUPRENORPHINE,9064,20.0,385.91
ALASKA,HOSPITALS,COCAINE,9041L,15.0,51.43
ALASKA,HOSPITALS,CODEINE,9050,38.0,10472.73
ALASKA,HOSPITALS,FENTANYL BASE,9801,48.0,226.35
ALASKA,HOSPITALS,HYDROCODONE,9193,52.0,7952.18
ALASKA,HOSPITALS,HYDROMORPHONE,9150,41.0,857.18
ALASKA,HOSPITALS,LISDEXAMFETAMINE,1205,18.0,548.62
ALASKA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,36.0,650.25
ALASKA,HOSPITALS,METHADONE,9250B,28.0,1454.65
ALASKA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,31.0,8034.12
ALASKA,HOSPITALS,MORPHINE,9300,48.0,12729.8
ALASKA,HOSPITALS,OPIUM POWDERED,9639,17.0,67.32
ALASKA,HOSPITALS,OXYCODONE,9143,47.0,18547.26
ALASKA,HOSPITALS,OXYMORPHONE,9652,3.0,13.92
ALASKA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,5.0,1532.97
ALASKA,HOSPITALS,REMIFENTANIL,9739,16.0,9.59
ALASKA,HOSPITALS,SUFENTANIL BASE,9740,7.0,0.04
ALASKA,HOSPITALS,TAPENTADOL,9780,5.0,610.0
ALASKA,MID-LEVEL PRACTITIONERS,CODEINE,9050,1.0,26.52
ALASKA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,1.0,0.11
ALASKA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,2.0,0.0
ALASKA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,3.0,5.75
ALASKA,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,9150,1.0,0.02
ALASKA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,2.0,0.23
ALASKA,MID-LEVEL PRACTITIONERS,OXYCODONE,9143,1.0,0.9
ALASKA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,5.0,3465.6
ALASKA,MID-LEVEL PRACTITIONERS,REMIFENTANIL,9739,1.0,0.01
ALASKA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,2.0,80.21
ALASKA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,4.0,13666.43
ALASKA,PHARMACIES,ALFENTANIL,9737,2.0,1.19
ALASKA,PHARMACIES,AMPHETAMINE,1100,102.0,22933.34
ALASKA,PHARMACIES,BUPRENORPHINE,9064,93.0,6675.87
ALASKA,PHARMACIES,BUTALBITAL,2165,56.0,1830.0
ALASKA,PHARMACIES,CODEINE,9050,102.0,22910.06
ALASKA,PHARMACIES,D-METHAMPHETAMINE,1105D,3.0,4.42
ALASKA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,3.0,9.24
ALASKA,PHARMACIES,FENTANYL BASE,9801,107.0,909.18
ALASKA,PHARMACIES,HYDROCODONE,9193,105.0,49575.57
ALASKA,PHARMACIES,HYDROMORPHONE,9150,97.0,3746.36
ALASKA,PHARMACIES,LEVORPHANOL,9220L,1.0,0.23
ALASKA,PHARMACIES,LISDEXAMFETAMINE,1205,96.0,7867.36
ALASKA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,73.0,3206.25
ALASKA,PHARMACIES,METHADONE,9250B,92.0,19663.21
ALASKA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,104.0,24969.85
ALASKA,PHARMACIES,MORPHINE,9300,106.0,44485.64
ALASKA,PHARMACIES,OPIUM POWDERED,9639,8.0,30.24
ALASKA,PHARMACIES,OXYCODONE,9143,106.0,133943.33
ALASKA,PHARMACIES,OXYMORPHONE,9652,48.0,1200.1
ALASKA,PHARMACIES,REMIFENTANIL,9739,2.0,0.35
ALASKA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,1.0,9.16
ALASKA,PHARMACIES,TAPENTADOL,9780,59.0,6439.0
ALASKA,PRACTITIONERS,ALFENTANIL,9737,2.0,0.22
ALASKA,PRACTITIONERS,BUPRENORPHINE,9064,47.0,3.31
ALASKA,PRACTITIONERS,COCAINE,9041L,2.0,12.71
ALASKA,PRACTITIONERS,CODEINE,9050,14.0,140.25
ALASKA,PRACTITIONERS,FENTANYL BASE,9801,79.0,11.08
ALASKA,PRACTITIONERS,HYDROCODONE,9193,53.0,256.2
ALASKA,PRACTITIONERS,HYDROMORPHONE,9150,44.0,27.4
ALASKA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,19.0,63.84
ALASKA,PRACTITIONERS,METHADONE,9250B,4.0,14.85
ALASKA,PRACTITIONERS,MORPHINE,9300,50.0,137.88
ALASKA,PRACTITIONERS,OXYCODONE,9143,10.0,141.32
ALASKA,PRACTITIONERS,OXYMORPHONE,9652,1.0,1.07
ALASKA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,29.0,15818.26
ALASKA,PRACTITIONERS,REMIFENTANIL,9739,5.0,0.47
AMERICAN SAMOA,HOSPITALS,AMPHETAMINE,1100,1.0,4.74
AMERICAN SAMOA,HOSPITALS,CODEINE,9050,1.0,1986.88
AMERICAN SAMOA,HOSPITALS,FENTANYL BASE,9801,1.0,0.41
AMERICAN SAMOA,HOSPITALS,HYDROCODONE,9193,1.0,12.11
AMERICAN SAMOA,HOSPITALS,HYDROMORPHONE,9150,1.0,1.84
AMERICAN SAMOA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,1.0,16.56
AMERICAN SAMOA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1.0,2.59
AMERICAN SAMOA,HOSPITALS,MORPHINE,9300,1.0,85.88
AMERICAN SAMOA,HOSPITALS,OXYCODONE,9143,1.0,72.62
AMERICAN SAMOA,PRACTITIONERS,BUPRENORPHINE,9064,1.0,0.0
ARIZONA,HOSPITALS,ALFENTANIL,9737,12.0,1.88
ARIZONA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,5.0,36.0
ARIZONA,HOSPITALS,AMPHETAMINE,1100,95.0,7175.16
ARIZONA,HOSPITALS,BUPRENORPHINE,9064,58.0,1639.03
ARIZONA,HOSPITALS,BUTALBITAL,2165,13.0,90.0
ARIZONA,HOSPITALS,COCAINE,9041,8.0,0.0
ARIZONA,HOSPITALS,COCAINE,9041L,64.0,368.33
ARIZONA,HOSPITALS,CODEINE,9050,143.0,37996.03
ARIZONA,HOSPITALS,FENTANYL BASE,9801,147.0,703.64
ARIZONA,HOSPITALS,HYDROCODONE,9193,155.0,31274.84
ARIZONA,HOSPITALS,HYDROMORPHONE,9150,136.0,3616.96
ARIZONA,HOSPITALS,LISDEXAMFETAMINE,1205,30.0,1746.44
ARIZONA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,108.0,6797.09
ARIZONA,HOSPITALS,METHADONE,9250B,118.0,7960.71
ARIZONA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,117.0,17609.19
ARIZONA,HOSPITALS,MORPHINE,9300,162.0,84793.47
ARIZONA,HOSPITALS,OPIUM POWDERED,9639,58.0,455.76
ARIZONA,HOSPITALS,OXYCODONE,9143,165.0,94834.46
ARIZONA,HOSPITALS,OXYMORPHONE,9652,17.0,94.68
ARIZONA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,14.0,1584.01
ARIZONA,HOSPITALS,REMIFENTANIL,9739,36.0,12.17
ARIZONA,HOSPITALS,SUFENTANIL BASE,9740,38.0,0.36
ARIZONA,HOSPITALS,TAPENTADOL,9780,16.0,516.44
ARIZONA,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,9064,2.0,4.74
ARIZONA,MID-LEVEL PRACTITIONERS,CODEINE,9050,7.0,125.71
ARIZONA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,2.0,0.01
ARIZONA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,3.0,64.17
ARIZONA,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,9150,1.0,0.04
ARIZONA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,2.0,5.77
ARIZONA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,2.0,0.17
ARIZONA,MID-LEVEL PRACTITIONERS,OXYCODONE,9143,2.0,8.52
ARIZONA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,5.0,3640.02
ARIZONA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,10.0,373.83
ARIZONA,NARCOTIC TREATMENT PROGRAMS,CODEINE,9050,1.0,5.3
ARIZONA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,39.0,249092.64
ARIZONA,PHARMACIES,AMPHETAMINE,1100,1097.0,272666.17
ARIZONA,PHARMACIES,BUPRENORPHINE,9064,1049.0,27697.41
ARIZONA,PHARMACIES,BUTALBITAL,2165,873.0,51185.0
ARIZONA,PHARMACIES,COCAINE,9041,2.0,0.0
ARIZONA,PHARMACIES,COCAINE,9041L,4.0,27.68
ARIZONA,PHARMACIES,CODEINE,9050,1103.0,298586.92
ARIZONA,PHARMACIES,D-METHAMPHETAMINE,1105D,15.0,18.08
ARIZONA,PHARMACIES,DIHYDROCODEINE,9120,10.0,157.02
ARIZONA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,38.0,171.59
ARIZONA,PHARMACIES,FENTANYL BASE,9801,1072.0,8619.52
ARIZONA,PHARMACIES,HYDROCODONE,9193,1122.0,477225.51
ARIZONA,PHARMACIES,HYDROMORPHONE,9150,1059.0,30205.51
ARIZONA,PHARMACIES,LEVORPHANOL,9220L,14.0,6.38
ARIZONA,PHARMACIES,LISDEXAMFETAMINE,1205,1025.0,122834.69
ARIZONA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,673.0,19915.74
ARIZONA,PHARMACIES,METHADONE,9250B,981.0,73932.89
ARIZONA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1089.0,279312.5
ARIZONA,PHARMACIES,MORPHINE,9300,1118.0,779032.28
ARIZONA,PHARMACIES,NABILONE,7379,3.0,0.25
ARIZONA,PHARMACIES,OPIUM POWDERED,9639,112.0,396.72
ARIZONA,PHARMACIES,OXYCODONE,9143,1115.0,1973203.84
ARIZONA,PHARMACIES,OXYMORPHONE,9652,925.0,36982.27
ARIZONA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,1.0,10.94
ARIZONA,PHARMACIES,REMIFENTANIL,9739,1.0,0.04
ARIZONA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,9.0,119.02
ARIZONA,PHARMACIES,TAPENTADOL,9780,800.0,122929.0
ARIZONA,PRACTITIONERS,ALFENTANIL,9737,21.0,2.32
ARIZONA,PRACTITIONERS,BUPRENORPHINE,9064,569.0,71.6
ARIZONA,PRACTITIONERS,BUTALBITAL,2165,1.0,5.0
ARIZONA,PRACTITIONERS,COCAINE,9041,22.0,0.0
ARIZONA,PRACTITIONERS,COCAINE,9041L,19.0,170.13
ARIZONA,PRACTITIONERS,CODEINE,9050,90.0,3283.58
ARIZONA,PRACTITIONERS,DIHYDROCODEINE,9120,2.0,6.41
ARIZONA,PRACTITIONERS,FENTANYL BASE,9801,653.0,68.13
ARIZONA,PRACTITIONERS,HYDROCODONE,9193,343.0,1912.11
ARIZONA,PRACTITIONERS,HYDROMORPHONE,9150,391.0,199.01
ARIZONA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,344.0,3910.75
ARIZONA,PRACTITIONERS,METHADONE,9250B,11.0,4.83
ARIZONA,PRACTITIONERS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,2.0,2.16
ARIZONA,PRACTITIONERS,MORPHINE,9300,382.0,544.5
ARIZONA,PRACTITIONERS,NOROXYMORPHONE,9668,2.0,3.68
ARIZONA,PRACTITIONERS,OPIUM POWDERED,9639,7.0,14.76
ARIZONA,PRACTITIONERS,OXYCODONE,9143,74.0,1863.91
ARIZONA,PRACTITIONERS,OXYMORPHONE,9652,20.0,0.87
ARIZONA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,158.0,177551.88
ARIZONA,PRACTITIONERS,REMIFENTANIL,9739,31.0,3.2
ARIZONA,PRACTITIONERS,SUFENTANIL BASE,9740,1.0,0.0
ARKANSAS,HOSPITALS,ALFENTANIL,9737,2.0,0.24
ARKANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,2.0,5.01
ARKANSAS,HOSPITALS,AMPHETAMINE,1100,44.0,3560.82
ARKANSAS,HOSPITALS,BUPRENORPHINE,9064,36.0,691.23
ARKANSAS,HOSPITALS,BUTALBITAL,2165,4.0,55.0
ARKANSAS,HOSPITALS,COCAINE,9041,1.0,0.0
ARKANSAS,HOSPITALS,COCAINE,9041L,31.0,164.95
ARKANSAS,HOSPITALS,CODEINE,9050,97.0,7090.65
ARKANSAS,HOSPITALS,FENTANYL BASE,9801,124.0,470.69
ARKANSAS,HOSPITALS,HYDROCODONE,9193,121.0,39110.2
ARKANSAS,HOSPITALS,HYDROMORPHONE,9150,110.0,2246.21
ARKANSAS,HOSPITALS,LISDEXAMFETAMINE,1205,23.0,900.1
ARKANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),9230,111.0,9277.1
ARKANSAS,HOSPITALS,METHADONE,9250B,88.0,4795.36
ARKANSAS,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,63.0,5235.1
ARKANSAS,HOSPITALS,MORPHINE,9300,122.0,25643.24
ARKANSAS,HOSPITALS,OPIUM POWDERED,9639,39.0,297.0
ARKANSAS,HOSPITALS,OXYCODONE,9143,116.0,37343.92
ARKANSAS,HOSPITALS,OXYMORPHONE,9652,7.0,63.16
ARKANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,5.0,254.28
ARKANSAS,HOSPITALS,REMIFENTANIL,9739,12.0,4.54
ARKANSAS,HOSPITALS,SUFENTANIL BASE,9740,25.0,0.53
ARKANSAS,HOSPITALS,TAPENTADOL,9780,25.0,913.0
ARKANSAS,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,8.0,1.71
ARKANSAS,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,18.0,19820.85
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,1.0,19.68
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,6.0,31955.12
ARKANSAS,PHARMACIES,AMPHETAMINE,1100,766.0,177013.96
ARKANSAS,PHARMACIES,BUPRENORPHINE,9064,666.0,16339.38
ARKANSAS,PHARMACIES,BUTALBITAL,2165,526.0,22870.0
ARKANSAS,PHARMACIES,COCAINE,9041L,2.0,8.93
ARKANSAS,PHARMACIES,CODEINE,9050,773.0,328330.55
ARKANSAS,PHARMACIES,D-METHAMPHETAMINE,1105D,3.0,1.21
ARKANSAS,PHARMACIES,DIHYDROCODEINE,9120,127.0,504.17
ARKANSAS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,9.0,23.31
ARKANSAS,PHARMACIES,FENTANYL BASE,9801,757.0,4374.64
ARKANSAS,PHARMACIES,HYDROCODONE,9193,776.0,550980.08
ARKANSAS,PHARMACIES,HYDROMORPHONE,9150,722.0,14202.81
ARKANSAS,PHARMACIES,LEVORPHANOL,9220L,9.0,3.02
ARKANSAS,PHARMACIES,LISDEXAMFETAMINE,1205,751.0,117107.45
ARKANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),9230,712.0,34955.54
ARKANSAS,PHARMACIES,METHADONE,9250B,714.0,52497.17
ARKANSAS,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,768.0,173894.81
ARKANSAS,PHARMACIES,MORPHINE,9300,771.0,195977.83
ARKANSAS,PHARMACIES,OPIUM POWDERED,9639,26.0,60.84
ARKANSAS,PHARMACIES,OXYCODONE,9143,770.0,631707.47
ARKANSAS,PHARMACIES,OXYMORPHONE,9652,482.0,10015.74
ARKANSAS,PHARMACIES,TAPENTADOL,9780,651.0,105751.5
ARKANSAS,PRACTITIONERS,BUPRENORPHINE,9064,125.0,7.22
ARKANSAS,PRACTITIONERS,BUTALBITAL,2165,1.0,5.0
ARKANSAS,PRACTITIONERS,COCAINE,9041L,2.0,25.28
ARKANSAS,PRACTITIONERS,CODEINE,9050,29.0,469.65
ARKANSAS,PRACTITIONERS,DIHYDROCODEINE,9120,13.0,3.52
ARKANSAS,PRACTITIONERS,FENTANYL BASE,9801,136.0,26.75
ARKANSAS,PRACTITIONERS,HYDROCODONE,9193,80.0,169.5
ARKANSAS,PRACTITIONERS,HYDROMORPHONE,9150,45.0,21.25
ARKANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,54.0,776.62
ARKANSAS,PRACTITIONERS,MORPHINE,9300,97.0,212.82
ARKANSAS,PRACTITIONERS,NOROXYMORPHONE,9668,2.0,8.6
ARKANSAS,PRACTITIONERS,OPIUM POWDERED,9639,1.0,1.44
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,7.0,49.19
ARKANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,43.0,22122.48
ARKANSAS,PRACTITIONERS,REMIFENTANIL,9739,4.0,0.25
ARKANSAS,PRACTITIONERS,TAPENTADOL,9780,1.0,22.09
CALIFORNIA,HOSPITALS,ALFENTANIL,9737,146.0,54.15
CALIFORNIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,26.0,95.24
CALIFORNIA,HOSPITALS,AMPHETAMINE,1100,248.0,37995.69
CALIFORNIA,HOSPITALS,BUPRENORPHINE,9064,308.0,4111.19
CALIFORNIA,HOSPITALS,BUTALBITAL,2165,78.0,1490.0
CALIFORNIA,HOSPITALS,COCAINE,9041L,405.0,3228.65
CALIFORNIA,HOSPITALS,CODEINE,9050,606.0,128497.34
CALIFORNIA,HOSPITALS,D-METHAMPHETAMINE,1105D,2.0,5.62
CALIFORNIA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1105B,4.0,13.66
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,837.0,3914.3
CALIFORNIA,HOSPITALS,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED,2012,1.0,668.74
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,734.0,228100.65
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,676.0,28640.81
CALIFORNIA,HOSPITALS,LEVORPHANOL,9220L,13.0,14.28
CALIFORNIA,HOSPITALS,LISDEXAMFETAMINE,1205,88.0,5630.69
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,664.0,30733.73
CALIFORNIA,HOSPITALS,METHADONE,9250B,517.0,59636.25
CALIFORNIA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,407.0,49540.93
CALIFORNIA,HOSPITALS,MORPHINE,9300,762.0,232165.15
CALIFORNIA,HOSPITALS,NOROXYMORPHONE,9668,2.0,5.89
CALIFORNIA,HOSPITALS,OPIUM POWDERED,9639,301.0,1329.12
CALIFORNIA,HOSPITALS,OXYCODONE,9143,642.0,203827.41
CALIFORNIA,HOSPITALS,OXYMORPHONE,9652,66.0,1410.9
CALIFORNIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,70.0,12278.38
CALIFORNIA,HOSPITALS,REMIFENTANIL,9739,187.0,115.11
CALIFORNIA,HOSPITALS,SUFENTANIL BASE,9740,147.0,3.48
CALIFORNIA,HOSPITALS,TAPENTADOL,9780,86.0,3691.75
CALIFORNIA,MID-LEVEL PRACTITIONERS,BUTALBITAL,2165,1.0,6.0
CALIFORNIA,MID-LEVEL PRACTITIONERS,CODEINE,9050,21.0,524.46
CALIFORNIA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,1.0,0.01
CALIFORNIA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,1.0,0.73
CALIFORNIA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,8.0,26391.87
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,23.0,199.38
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,148.0,960404.04
CALIFORNIA,PHARMACIES,ALFENTANIL,9737,11.0,4.46
CALIFORNIA,PHARMACIES,AMPHETAMINE,1100,5473.0,1054648.95
CALIFORNIA,PHARMACIES,BUPRENORPHINE,9064,5063.0,120470.96
CALIFORNIA,PHARMACIES,BUTALBITAL,2165,3563.0,204815.0
CALIFORNIA,PHARMACIES,COCAINE,9041L,63.0,644.82
CALIFORNIA,PHARMACIES,CODEINE,9050,6194.0,2232596.72
CALIFORNIA,PHARMACIES,D-METHAMPHETAMINE,1105D,150.0,245.84
CALIFORNIA,PHARMACIES,DIHYDROCODEINE,9120,25.0,136.72
CALIFORNIA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,352.0,1350.62
CALIFORNIA,PHARMACIES,FENTANYL BASE,9801,5284.0,35770.36
CALIFORNIA,PHARMACIES,HYDROCODONE,9193,6060.0,4201645.16
CALIFORNIA,PHARMACIES,HYDROMORPHONE,9150,5295.0,171142.41
CALIFORNIA,PHARMACIES,LEVORPHANOL,9220L,294.0,426.25
CALIFORNIA,PHARMACIES,LISDEXAMFETAMINE,1205,4775.0,394583.31
CALIFORNIA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,1319.0,39760.12
CALIFORNIA,PHARMACIES,METHADONE,9250B,4855.0,509806.57
CALIFORNIA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,5397.0,1092619.29
CALIFORNIA,PHARMACIES,MORPHINE,9300,5494.0,2126289.02
CALIFORNIA,PHARMACIES,NABILONE,7379,1.0,0.2
CALIFORNIA,PHARMACIES,OPIUM,9600,1.0,6.0
CALIFORNIA,PHARMACIES,OPIUM POWDERED,9639,234.0,623.16
