BUS_TYPE,DRUG_NAME,BUYERS,TOTAL_GRAMS
NARCOTIC TREATMENT PROGRAMS,OXYCODONE,3.0,16.59
PHARMACIES,ALFENTANIL,58.0,16.740000000000002
PHARMACIES,AMOBARBITAL (SCHEDULE 2),2.0,10.93
PHARMACIES,AMPHETAMINE,59214.0,10320270.990000004
PHARMACIES,BUPRENORPHINE,46625.0,1156682.85
PHARMACIES,BUTALBITAL,39145.0,1932334.35
PHARMACIES,COCAINE,556.0,4164.47
PHARMACIES,CODEINE,62964.0,15403406.71
PHARMACIES,D-METHAMPHETAMINE,2467.0,12109.079999999998
PHARMACIES,DEXTROPROPOXYPHENE,2.0,1500.25
PHARMACIES,DIHYDROCODEINE,11205.0,81320.29
PHARMACIES,FENTANYL BASE,59141.0,423138.86000000004
PHARMACIES,GAMMA HYDROXYBUTYRIC ACID(FDA,2012.0,1.0
PHARMACIES,HYDROCODONE,64406.0,35813667.97
PHARMACIES,HYDROMORPHONE,52320.0,1048558.2799999999
PHARMACIES,LEVORPHANOL,2054.0,2479.1299999999997
PHARMACIES,LISDEXAMFETAMINE,53283.0,4599953.82
PHARMACIES,LORAZEPAM,29.0,42.2
PHARMACIES,MEPERIDINE (PETHIDINE),36558.0,1699356.19
PHARMACIES,METHADONE,51897.0,6128191.35
PHARMACIES,METHYLPHENIDATE,60006.0,16948935.68
PHARMACIES,MORPHINE,58799.0,19095363.240000002
PHARMACIES,NABILONE,198.0,33.36
PHARMACIES,NOROXYMORPHONE,1.0,1.51
PHARMACIES,OPIUM POWDERED,4328.0,15855.88
PHARMACIES,OXYCODONE,61081.0,52034104.88000001
PHARMACIES,OXYMORPHONE,34280.0,1005504.34
PHARMACIES,PENTOBARBITAL (SCHEDULE 2),190.0,9734.880000000001
PHARMACIES,REMIFENTANIL,93.0,19.169999999999998
PHARMACIES,SECOBARBITAL (SCHEDULE 2),824.0,21340.390000000003
PHARMACIES,SUFENTANIL BASE,156.0,57.74
PHARMACIES,TAPENTADOL,26869.0,976158.3
PHARMACIES,ZOLPIDEM,127.0,2972.04
PRACTITIONERS,ALFENTANIL,211.0,66.14
PRACTITIONERS,AMPHETAMINE,201.0,5438.629999999999
PRACTITIONERS,BUPRENORPHINE,20398.0,29218.14
PRACTITIONERS,BUTALBITAL,114.0,2970.3
PRACTITIONERS,COCAINE,713.0,3641.74
PRACTITIONERS,CODEINE,4762.0,142838.84000000003
PRACTITIONERS,D-METHAMPHETAMINE,4.0,4.34
PRACTITIONERS,DIAZEPAM,2.0,0.0
PRACTITIONERS,DIHYDROCODEINE,4040.0,4339.65
PRACTITIONERS,ECGONINE,1.0,0.15
PRACTITIONERS,FENTANYL BASE,14137.0,2660.77
PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED,59.0,153185.91
PRACTITIONERS,HYDROCODONE,32056.0,339615.56999999995
PRACTITIONERS,HYDROMORPHONE,5281.0,6912.279999999999
PRACTITIONERS,LEVORPHANOL,2.0,2.21
PRACTITIONERS,LISDEXAMFETAMINE,102.0,5651.51
PRACTITIONERS,LORAZEPAM,5.0,2.8
PRACTITIONERS,MEPERIDINE (PETHIDINE),6952.0,89943.14999999998
PRACTITIONERS,METHADONE,295.0,41332.32
PRACTITIONERS,METHYLPHENIDATE,191.0,5445.950000000001
PRACTITIONERS,MORPHINE,10359.0,58165.22
PRACTITIONERS,NABILONE,2.0,0.03
PRACTITIONERS,OPIUM POWDERED,72.0,148.32
PRACTITIONERS,OXYCODONE,2259.0,1102760.48
PRACTITIONERS,OXYMORPHONE,216.0,1135.85
PRACTITIONERS,PAREGORIC/OPIUM,9.0,85.18
PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),6098.0,6362459.05
PRACTITIONERS,PHENCYCLIDINE (PCP),2.0,2.04
PRACTITIONERS,PHENDIMETRAZINE,1.0,4.12
PRACTITIONERS,REMIFENTANIL,323.0,29.169999999999998
PRACTITIONERS,SECOBARBITAL (SCHEDULE 2),1.0,18.31
PRACTITIONERS,SUFENTANIL BASE,122.0,5.2
PRACTITIONERS,TAPENTADOL,70.0,1920.9599999999998
PRACTITIONERS,ZOLPIDEM,6.0,1.8
TEACHING INSTITUTIONS,AMPHETAMINE,6.0,262.5
TEACHING INSTITUTIONS,BUPRENORPHINE,74.0,11.129999999999999
TEACHING INSTITUTIONS,COCAINE,5.0,15.17
TEACHING INSTITUTIONS,CODEINE,5.0,148.07
TEACHING INSTITUTIONS,D-METHAMPHETAMINE,3.0,8.12
TEACHING INSTITUTIONS,FENTANYL BASE,21.0,14.899999999999999
TEACHING INSTITUTIONS,HYDROCODONE,14.0,309.89
TEACHING INSTITUTIONS,HYDROMORPHONE,13.0,37.61
TEACHING INSTITUTIONS,LISDEXAMFETAMINE,1.0,46.83
TEACHING INSTITUTIONS,MEPERIDINE (PETHIDINE),10.0,53.17
TEACHING INSTITUTIONS,METHADONE,2.0,56.71
TEACHING INSTITUTIONS,METHYLPHENIDATE,3.0,131.34
TEACHING INSTITUTIONS,MORPHINE,22.0,148.99999999999997
TEACHING INSTITUTIONS,OXYCODONE,1.0,9.41
TEACHING INSTITUTIONS,OXYMORPHONE,3.0,1.99
TEACHING INSTITUTIONS,PENTOBARBITAL (SCHEDULE 2),34.0,39640.46
TEACHING INSTITUTIONS,PHENCYCLIDINE (PCP),3.0,0.91
TEACHING INSTITUTIONS,REMIFENTANIL,3.0,0.27
TEACHING INSTITUTIONS,SUFENTANIL BASE,1.0,0.05
