STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ARIZONA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,40.0,280038.88
ARIZONA,PHARMACIES,AMPHETAMINE,1100,1112.0,319806.38
ARIZONA,PHARMACIES,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,511.0,20245.0
ARIZONA,PHARMACIES,BUPRENORPHINE,9064,1059.0,34656.01
ARIZONA,PHARMACIES,BUTALBITAL,2165,486.0,20450.0
ARIZONA,PHARMACIES,COCAINE,9041L,2.0,4.61
ARIZONA,PHARMACIES,CODEINE,9050,1112.0,270203.88
ARIZONA,PHARMACIES,D-METHAMPHETAMINE,1105D,5.0,19.68
ARIZONA,PHARMACIES,DIHYDROCODEINE,9120,25.0,316.18
ARIZONA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,28.0,134.22
ARIZONA,PHARMACIES,DRONABINOL IN AN ORAL SOLUTION IN FDA APPR,7365,4.0,21.6
ARIZONA,PHARMACIES,FENTANYL BASE,9801,1056.0,6367.25
ARIZONA,PHARMACIES,HYDROCODONE,9193,1139.0,390210.36
ARIZONA,PHARMACIES,HYDROMORPHONE,9150,1042.0,23513.97
ARIZONA,PHARMACIES,LEVORPHANOL,9220L,52.0,99.94
ARIZONA,PHARMACIES,LISDEXAMFETAMINE,1205,1052.0,141762.84
ARIZONA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,520.0,11101.71
ARIZONA,PHARMACIES,METHADONE,9250B,943.0,50743.96
ARIZONA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1097.0,282504.72
ARIZONA,PHARMACIES,MORPHINE,9300,1121.0,594891.33
ARIZONA,PHARMACIES,NABILONE,7379,1.0,0.2
ARIZONA,PHARMACIES,OPIUM COMBINATION PRODUCT (C-III),9809,26.0,31.22
ARIZONA,PHARMACIES,OPIUM POWDERED,9639,110.0,597.24
ARIZONA,PHARMACIES,OXYCODONE,9143,1133.0,1631548.23
ARIZONA,PHARMACIES,OXYMORPHONE,9652,882.0,23704.75
ARIZONA,PHARMACIES,REMIFENTANIL,9739,1.0,0.03
ARIZONA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,2.0,18.31
ARIZONA,PHARMACIES,TAPENTADOL,9780,837.0,141441.5
ARIZONA,PRACTITIONERS,ALFENTANIL,9737,20.0,2.09
ARIZONA,PRACTITIONERS,BUPRENORPHINE,9064,591.0,84.31
ARIZONA,PRACTITIONERS,COCAINE,9041L,28.0,120.99
ARIZONA,PRACTITIONERS,CODEINE,9050,154.0,4483.84
ARIZONA,PRACTITIONERS,DIHYDROCODEINE,9120,5.0,1.6
ARIZONA,PRACTITIONERS,FENTANYL BASE,9801,712.0,59.43
ARIZONA,PRACTITIONERS,HYDROCODONE,9193,320.0,1481.8
ARIZONA,PRACTITIONERS,HYDROMORPHONE,9150,441.0,217.96
ARIZONA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,284.0,3088.94
ARIZONA,PRACTITIONERS,METHADONE,9250B,15.0,69.67
ARIZONA,PRACTITIONERS,MORPHINE,9300,288.0,410.53
ARIZONA,PRACTITIONERS,NOROXYMORPHONE,9668,1.0,0.1
ARIZONA,PRACTITIONERS,OPIUM POWDERED,9639,8.0,14.76
ARIZONA,PRACTITIONERS,OXYCODONE,9143,102.0,421.55
ARIZONA,PRACTITIONERS,OXYMORPHONE,9652,13.0,2.07
ARIZONA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,194.0,213625.71
ARIZONA,PRACTITIONERS,REMIFENTANIL,9739,27.0,2.01
ARIZONA,PRACTITIONERS,SUFENTANIL BASE,9740,9.0,0.03
ARKANSAS,HOSPITALS,ALFENTANIL,9737,2.0,0.08
ARKANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,1.0,0.91
ARKANSAS,HOSPITALS,AMPHETAMINE,1100,50.0,4015.79
ARKANSAS,HOSPITALS,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,1.0,5.0
ARKANSAS,HOSPITALS,BUPRENORPHINE,9064,43.0,970.56
ARKANSAS,HOSPITALS,BUTALBITAL,2165,5.0,240.0
ARKANSAS,HOSPITALS,COCAINE,9041L,30.0,146.99
ARKANSAS,HOSPITALS,CODEINE,9050,91.0,4979.88
ARKANSAS,HOSPITALS,DIHYDROCODEINE,9120,1.0,1.07
ARKANSAS,HOSPITALS,FENTANYL BASE,9801,127.0,424.22
ARKANSAS,HOSPITALS,HYDROCODONE,9193,124.0,26950.06
ARKANSAS,HOSPITALS,HYDROMORPHONE,9150,106.0,2012.45
ARKANSAS,HOSPITALS,LISDEXAMFETAMINE,1205,26.0,877.56
ARKANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),9230,101.0,5933.72
ARKANSAS,HOSPITALS,METHADONE,9250B,76.0,2933.5
ARKANSAS,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,70.0,4015.23
ARKANSAS,HOSPITALS,MORPHINE,9300,119.0,17241.88
ARKANSAS,HOSPITALS,OPIUM COMBINATION PRODUCT (C-III),9809,1.0,0.38
ARKANSAS,HOSPITALS,OPIUM POWDERED,9639,37.0,298.08
ARKANSAS,HOSPITALS,OXYCODONE,9143,122.0,26792.67
ARKANSAS,HOSPITALS,OXYMORPHONE,9652,8.0,53.44
ARKANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,7.0,262.48
ARKANSAS,HOSPITALS,REMIFENTANIL,9739,13.0,6.08
ARKANSAS,HOSPITALS,SUFENTANIL BASE,9740,21.0,0.56
ARKANSAS,HOSPITALS,TAPENTADOL,9780,28.0,1203.5
ARKANSAS,MID-LEVEL PRACTITIONERS,CODEINE,9050,7.0,13.65
ARKANSAS,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,17.0,21.65
ARKANSAS,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,11.0,11997.67
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,1.0,25.92
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,7.0,29243.3
ARKANSAS,PHARMACIES,AMPHETAMINE,1100,787.0,200355.92
ARKANSAS,PHARMACIES,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,194.0,5320.0
ARKANSAS,PHARMACIES,BUPRENORPHINE,9064,737.0,24053.25
ARKANSAS,PHARMACIES,BUTALBITAL,2165,355.0,13525.0
ARKANSAS,PHARMACIES,COCAINE,9041L,1.0,4.46
ARKANSAS,PHARMACIES,CODEINE,9050,789.0,287273.84
ARKANSAS,PHARMACIES,DIHYDROCODEINE,9120,128.0,527.67
ARKANSAS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,10.0,25.32
ARKANSAS,PHARMACIES,DRONABINOL IN AN ORAL SOLUTION IN FDA APPR,7365,3.0,1.2
ARKANSAS,PHARMACIES,FENTANYL BASE,9801,772.0,3277.14
ARKANSAS,PHARMACIES,HYDROCODONE,9193,799.0,508544.91
ARKANSAS,PHARMACIES,HYDROMORPHONE,9150,746.0,11018.03
ARKANSAS,PHARMACIES,LEVORPHANOL,9220L,10.0,9.05
ARKANSAS,PHARMACIES,LISDEXAMFETAMINE,1205,777.0,120313.02
ARKANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),9230,655.0,23073.51
ARKANSAS,PHARMACIES,METHADONE,9250B,713.0,32064.87
ARKANSAS,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,784.0,156082.16
ARKANSAS,PHARMACIES,MORPHINE,9300,799.0,163540.84
ARKANSAS,PHARMACIES,OPIUM COMBINATION PRODUCT (C-III),9809,8.0,8.14
ARKANSAS,PHARMACIES,OPIUM POWDERED,9639,26.0,59.04
ARKANSAS,PHARMACIES,OXYCODONE,9143,795.0,551165.83
ARKANSAS,PHARMACIES,OXYMORPHONE,9652,471.0,6819.57
ARKANSAS,PHARMACIES,REMIFENTANIL,9739,1.0,0.18
ARKANSAS,PHARMACIES,TAPENTADOL,9780,649.0,82731.0
ARKANSAS,PRACTITIONERS,BUPRENORPHINE,9064,133.0,6.65
ARKANSAS,PRACTITIONERS,COCAINE,9041L,3.0,24.14
ARKANSAS,PRACTITIONERS,CODEINE,9050,40.0,541.65
ARKANSAS,PRACTITIONERS,DIHYDROCODEINE,9120,25.0,18.17
ARKANSAS,PRACTITIONERS,FENTANYL BASE,9801,144.0,13.84
ARKANSAS,PRACTITIONERS,HYDROCODONE,9193,74.0,182.1
ARKANSAS,PRACTITIONERS,HYDROMORPHONE,9150,58.0,24.14
ARKANSAS,PRACTITIONERS,LISDEXAMFETAMINE,1205,1.0,13.04
ARKANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,43.0,592.18
ARKANSAS,PRACTITIONERS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1.0,3.46
ARKANSAS,PRACTITIONERS,MORPHINE,9300,86.0,107.72
ARKANSAS,PRACTITIONERS,NOROXYMORPHONE,9668,2.0,78.06
ARKANSAS,PRACTITIONERS,OPIUM POWDERED,9639,3.0,3.96
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,6.0,29.14
ARKANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,47.0,24167.03
ARKANSAS,PRACTITIONERS,REMIFENTANIL,9739,3.0,0.14
ARKANSAS,TEACHING INSTITUTIONS,BUPRENORPHINE,9064,1.0,0.0
CALIFORNIA,HOSPITALS,ALFENTANIL,9737,142.0,51.43
CALIFORNIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,21.0,100.71
CALIFORNIA,HOSPITALS,AMPHETAMINE,1100,266.0,43132.35
CALIFORNIA,HOSPITALS,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,22.0,240.0
CALIFORNIA,HOSPITALS,BUPRENORPHINE,9064,322.0,5402.04
CALIFORNIA,HOSPITALS,BUTALBITAL,2165,50.0,910.0
CALIFORNIA,HOSPITALS,COCAINE,9041L,401.0,2855.96
CALIFORNIA,HOSPITALS,CODEINE,9050,578.0,85565.98
CALIFORNIA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1105B,2.0,23.71
CALIFORNIA,HOSPITALS,DRONABINOL IN AN ORAL SOLUTION IN FDA APPR,7365,1.0,0.15
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,844.0,2942.75
CALIFORNIA,HOSPITALS,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED,2012,1.0,2080.51
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,729.0,182538.46
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,672.0,23609.25
CALIFORNIA,HOSPITALS,LEVORPHANOL,9220L,5.0,4.53
CALIFORNIA,HOSPITALS,LISDEXAMFETAMINE,1205,98.0,7500.27
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,643.0,26660.41
CALIFORNIA,HOSPITALS,METHADONE,9250B,504.0,47308.37
CALIFORNIA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,401.0,47016.35
CALIFORNIA,HOSPITALS,MORPHINE,9300,750.0,159934.38
CALIFORNIA,HOSPITALS,NOROXYMORPHONE,9668,2.0,7.04
CALIFORNIA,HOSPITALS,OPIUM COMBINATION PRODUCT (C-III),9809,10.0,5.11
CALIFORNIA,HOSPITALS,OPIUM POWDERED,9639,303.0,1401.12
CALIFORNIA,HOSPITALS,OXYCODONE,9143,647.0,162276.17
CALIFORNIA,HOSPITALS,OXYMORPHONE,9652,61.0,632.48
CALIFORNIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,78.0,13302.79
CALIFORNIA,HOSPITALS,REMIFENTANIL,9739,196.0,128.36
CALIFORNIA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,3.0,100.71
CALIFORNIA,HOSPITALS,SUFENTANIL BASE,9740,153.0,3.96
CALIFORNIA,HOSPITALS,TAPENTADOL,9780,73.0,4343.85
CALIFORNIA,MID-LEVEL PRACTITIONERS,CODEINE,9050,133.0,664.45
CALIFORNIA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,4.0,5598.27
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,52.0,485.38
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,151.0,996317.77
CALIFORNIA,PHARMACIES,ALFENTANIL,9737,15.0,5.17
CALIFORNIA,PHARMACIES,AMPHETAMINE,1100,5552.0,1154151.07
CALIFORNIA,PHARMACIES,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,1616.0,58865.0
CALIFORNIA,PHARMACIES,BUPRENORPHINE,9064,5225.0,145614.02
CALIFORNIA,PHARMACIES,BUTALBITAL,2165,2342.0,97400.0
