STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ALASKA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,1.0,42.96
ALASKA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,4.0,12843.58
ALASKA,PHARMACIES,ALFENTANIL,9737,2.0,1.01
ALASKA,PHARMACIES,AMPHETAMINE,1100,110.0,25025.91
ALASKA,PHARMACIES,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,3.0,60.0
ALASKA,PHARMACIES,BUPRENORPHINE,9064,106.0,7132.59
ALASKA,PHARMACIES,BUTALBITAL,2165,55.0,1490.0
ALASKA,PHARMACIES,COCAINE,9041L,1.0,0.29
ALASKA,PHARMACIES,CODEINE,9050,110.0,21039.73
ALASKA,PHARMACIES,D-METHAMPHETAMINE,1105D,3.0,12.45
ALASKA,PHARMACIES,DIHYDROCODEINE,9120,1.0,1.07
ALASKA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,1.0,0.8
ALASKA,PHARMACIES,FENTANYL BASE,9801,111.0,840.21
ALASKA,PHARMACIES,HYDROCODONE,9193,113.0,45929.16
ALASKA,PHARMACIES,HYDROMORPHONE,9150,103.0,3583.19
ALASKA,PHARMACIES,LISDEXAMFETAMINE,1205,100.0,8990.61
ALASKA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,69.0,2738.91
ALASKA,PHARMACIES,METHADONE,9250B,99.0,18009.73
ALASKA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,111.0,24855.55
ALASKA,PHARMACIES,MORPHINE,9300,111.0,43658.6
ALASKA,PHARMACIES,OPIUM POWDERED,9639,10.0,15.12
ALASKA,PHARMACIES,OXYCODONE,9143,114.0,133418.43
ALASKA,PHARMACIES,OXYMORPHONE,9652,42.0,1264.33
ALASKA,PHARMACIES,REMIFENTANIL,9739,3.0,0.38
ALASKA,PHARMACIES,TAPENTADOL,9780,63.0,7144.5
ALASKA,PRACTITIONERS,ALFENTANIL,9737,2.0,0.19
ALASKA,PRACTITIONERS,BUPRENORPHINE,9064,54.0,6.59
ALASKA,PRACTITIONERS,COCAINE,9041L,2.0,12.71
ALASKA,PRACTITIONERS,CODEINE,9050,9.0,67.0
ALASKA,PRACTITIONERS,FENTANYL BASE,9801,73.0,12.5
ALASKA,PRACTITIONERS,HYDROCODONE,9193,44.0,218.03
ALASKA,PRACTITIONERS,HYDROMORPHONE,9150,46.0,48.97
ALASKA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,12.0,49.89
ALASKA,PRACTITIONERS,METHADONE,9250B,2.0,1.43
ALASKA,PRACTITIONERS,MORPHINE,9300,40.0,54.61
ALASKA,PRACTITIONERS,OXYCODONE,9143,8.0,85.61
ALASKA,PRACTITIONERS,OXYMORPHONE,9652,1.0,9.63
ALASKA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,26.0,16359.63
ALASKA,PRACTITIONERS,REMIFENTANIL,9739,5.0,0.47
AMERICAN SAMOA,HOSPITALS,AMPHETAMINE,1100,1.0,6.54
AMERICAN SAMOA,HOSPITALS,CODEINE,9050,1.0,2150.43
AMERICAN SAMOA,HOSPITALS,FENTANYL BASE,9801,1.0,0.55
AMERICAN SAMOA,HOSPITALS,HYDROCODONE,9193,1.0,32.69
AMERICAN SAMOA,HOSPITALS,HYDROMORPHONE,9150,1.0,3.16
AMERICAN SAMOA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,1.0,6.1
AMERICAN SAMOA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1.0,14.7
AMERICAN SAMOA,HOSPITALS,MORPHINE,9300,1.0,148.9
AMERICAN SAMOA,HOSPITALS,OXYCODONE,9143,1.0,133.13
AMERICAN SAMOA,PRACTITIONERS,BUPRENORPHINE,9064,2.0,0.01
ARIZONA,HOSPITALS,ALFENTANIL,9737,7.0,1.47
ARIZONA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,4.0,34.18
ARIZONA,HOSPITALS,AMPHETAMINE,1100,93.0,7841.46
ARIZONA,HOSPITALS,BUPRENORPHINE,9064,66.0,1846.61
ARIZONA,HOSPITALS,BUTALBITAL,2165,10.0,70.0
ARIZONA,HOSPITALS,COCAINE,9041L,59.0,342.26
ARIZONA,HOSPITALS,CODEINE,9050,141.0,29013.86
ARIZONA,HOSPITALS,FENTANYL BASE,9801,134.0,640.9
ARIZONA,HOSPITALS,HYDROCODONE,9193,153.0,27414.92
ARIZONA,HOSPITALS,HYDROMORPHONE,9150,119.0,3359.6
ARIZONA,HOSPITALS,LISDEXAMFETAMINE,1205,36.0,1750.49
ARIZONA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,94.0,5684.9
ARIZONA,HOSPITALS,METHADONE,9250B,107.0,6304.48
ARIZONA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,107.0,17032.04
ARIZONA,HOSPITALS,MORPHINE,9300,153.0,71358.4
ARIZONA,HOSPITALS,OPIUM POWDERED,9639,58.0,525.6
ARIZONA,HOSPITALS,OXYCODONE,9143,155.0,83391.28
ARIZONA,HOSPITALS,OXYMORPHONE,9652,12.0,96.17
ARIZONA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,16.0,2342.75
ARIZONA,HOSPITALS,REMIFENTANIL,9739,30.0,13.87
ARIZONA,HOSPITALS,SUFENTANIL BASE,9740,35.0,0.29
ARIZONA,HOSPITALS,TAPENTADOL,9780,15.0,423.85
ARIZONA,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,9064,1.0,2.82
ARIZONA,MID-LEVEL PRACTITIONERS,CODEINE,9050,35.0,105.58
ARIZONA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,2.0,0.64
ARIZONA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,2.0,64.17
ARIZONA,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,9150,1.0,0.05
ARIZONA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,1.0,0.02
ARIZONA,MID-LEVEL PRACTITIONERS,OXYCODONE,9143,1.0,0.45
ARIZONA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,4.0,5153.97
ARIZONA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,10.0,462.35
ARIZONA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,36.0,264169.09
ARIZONA,PHARMACIES,AMPHETAMINE,1100,1102.0,296052.47
ARIZONA,PHARMACIES,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,16.0,580.0
ARIZONA,PHARMACIES,BUPRENORPHINE,9064,1050.0,30734.22
ARIZONA,PHARMACIES,BUTALBITAL,2165,840.0,47260.0
ARIZONA,PHARMACIES,COCAINE,9041L,3.0,15.46
ARIZONA,PHARMACIES,CODEINE,9050,1108.0,286938.76
ARIZONA,PHARMACIES,D-METHAMPHETAMINE,1105D,20.0,67.08
ARIZONA,PHARMACIES,DIHYDROCODEINE,9120,15.0,212.56
ARIZONA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,12.0,83.99
ARIZONA,PHARMACIES,FENTANYL BASE,9801,1073.0,8428.55
ARIZONA,PHARMACIES,HYDROCODONE,9193,1125.0,439249.04
ARIZONA,PHARMACIES,HYDROMORPHONE,9150,1057.0,28104.77
ARIZONA,PHARMACIES,LEVORPHANOL,9220L,24.0,39.58
ARIZONA,PHARMACIES,LISDEXAMFETAMINE,1205,1037.0,134111.68
ARIZONA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,635.0,15822.08
ARIZONA,PHARMACIES,METHADONE,9250B,976.0,63291.23
ARIZONA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1096.0,277369.65
ARIZONA,PHARMACIES,MORPHINE,9300,1122.0,728473.26
ARIZONA,PHARMACIES,NABILONE,7379,1.0,0.15
ARIZONA,PHARMACIES,OPIUM POWDERED,9639,121.0,570.24
ARIZONA,PHARMACIES,OPIUM TINCTURE (LAUDANUM),9630,1.0,9.46
ARIZONA,PHARMACIES,OXYCODONE,9143,1125.0,1879425.14
ARIZONA,PHARMACIES,OXYMORPHONE,9652,961.0,38116.49
ARIZONA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,1.0,88.86
ARIZONA,PHARMACIES,REMIFENTANIL,9739,1.0,0.03
ARIZONA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,4.0,36.62
ARIZONA,PHARMACIES,TAPENTADOL,9780,885.0,149351.5
ARIZONA,PRACTITIONERS,ALFENTANIL,9737,28.0,2.15
ARIZONA,PRACTITIONERS,BUPRENORPHINE,9064,590.0,81.62
ARIZONA,PRACTITIONERS,COCAINE,9041L,24.0,145.7
ARIZONA,PRACTITIONERS,CODEINE,9050,139.0,4107.65
ARIZONA,PRACTITIONERS,DIHYDROCODEINE,9120,3.0,8.76
ARIZONA,PRACTITIONERS,FENTANYL BASE,9801,700.0,69.49
ARIZONA,PRACTITIONERS,HYDROCODONE,9193,354.0,1504.89
ARIZONA,PRACTITIONERS,HYDROMORPHONE,9150,433.0,244.45
ARIZONA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,304.0,3262.39
ARIZONA,PRACTITIONERS,METHADONE,9250B,12.0,10.11
ARIZONA,PRACTITIONERS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1.0,14.01
ARIZONA,PRACTITIONERS,MORPHINE,9300,334.0,615.13
ARIZONA,PRACTITIONERS,NOROXYMORPHONE,9668,1.0,1.69
ARIZONA,PRACTITIONERS,OPIUM POWDERED,9639,8.0,12.6
ARIZONA,PRACTITIONERS,OXYCODONE,9143,82.0,2910.08
ARIZONA,PRACTITIONERS,OXYMORPHONE,9652,18.0,16.94
ARIZONA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,170.0,178089.4
ARIZONA,PRACTITIONERS,REMIFENTANIL,9739,28.0,2.96
ARIZONA,PRACTITIONERS,SUFENTANIL BASE,9740,1.0,0.0
ARKANSAS,HOSPITALS,ALFENTANIL,9737,4.0,0.16
ARKANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,1.0,0.46
ARKANSAS,HOSPITALS,AMPHETAMINE,1100,46.0,4071.5
ARKANSAS,HOSPITALS,BUPRENORPHINE,9064,42.0,872.4
ARKANSAS,HOSPITALS,BUTALBITAL,2165,5.0,85.0
ARKANSAS,HOSPITALS,COCAINE,9041L,32.0,185.24
ARKANSAS,HOSPITALS,CODEINE,9050,93.0,6044.56
ARKANSAS,HOSPITALS,FENTANYL BASE,9801,121.0,463.83
ARKANSAS,HOSPITALS,HYDROCODONE,9193,120.0,33166.01
ARKANSAS,HOSPITALS,HYDROMORPHONE,9150,110.0,2210.89
ARKANSAS,HOSPITALS,LISDEXAMFETAMINE,1205,24.0,870.62
ARKANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),9230,107.0,7293.74
ARKANSAS,HOSPITALS,METHADONE,9250B,80.0,3905.95
ARKANSAS,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,70.0,4481.12
ARKANSAS,HOSPITALS,MORPHINE,9300,120.0,20495.06
ARKANSAS,HOSPITALS,OPIUM POWDERED,9639,34.0,326.16
ARKANSAS,HOSPITALS,OXYCODONE,9143,118.0,32135.77
ARKANSAS,HOSPITALS,OXYMORPHONE,9652,7.0,51.65
ARKANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,3.0,26.43
ARKANSAS,HOSPITALS,REMIFENTANIL,9739,11.0,6.69
ARKANSAS,HOSPITALS,SUFENTANIL BASE,9740,26.0,0.64
ARKANSAS,HOSPITALS,TAPENTADOL,9780,28.0,1254.5
ARKANSAS,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,19.0,15.78
ARKANSAS,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,7.0,7911.41
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,1.0,57.6
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,6.0,30795.98
ARKANSAS,PHARMACIES,AMPHETAMINE,1100,792.0,188616.84
ARKANSAS,PHARMACIES,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,1.0,5.0
ARKANSAS,PHARMACIES,BUPRENORPHINE,9064,721.0,19120.73
ARKANSAS,PHARMACIES,BUTALBITAL,2165,503.0,19600.0
ARKANSAS,PHARMACIES,COCAINE,9041L,1.0,4.46
ARKANSAS,PHARMACIES,CODEINE,9050,783.0,302840.94
ARKANSAS,PHARMACIES,D-METHAMPHETAMINE,1105D,13.0,14.06
ARKANSAS,PHARMACIES,DIHYDROCODEINE,9120,93.0,366.38
ARKANSAS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,5.0,6.03
ARKANSAS,PHARMACIES,FENTANYL BASE,9801,770.0,4069.44
ARKANSAS,PHARMACIES,HYDROCODONE,9193,802.0,539410.93
ARKANSAS,PHARMACIES,HYDROMORPHONE,9150,742.0,13110.7
ARKANSAS,PHARMACIES,LEVORPHANOL,9220L,4.0,7.89
ARKANSAS,PHARMACIES,LISDEXAMFETAMINE,1205,774.0,121987.77
ARKANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),9230,697.0,30293.45
ARKANSAS,PHARMACIES,METHADONE,9250B,718.0,42883.44
ARKANSAS,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,785.0,160777.0
ARKANSAS,PHARMACIES,MORPHINE,9300,786.0,185736.67
ARKANSAS,PHARMACIES,OPIUM POWDERED,9639,31.0,61.56
ARKANSAS,PHARMACIES,OXYCODONE,9143,798.0,601540.3
ARKANSAS,PHARMACIES,OXYMORPHONE,9652,513.0,10031.4
ARKANSAS,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,1.0,18.31
ARKANSAS,PHARMACIES,TAPENTADOL,9780,667.0,106348.5
ARKANSAS,PRACTITIONERS,BUPRENORPHINE,9064,130.0,8.46
ARKANSAS,PRACTITIONERS,COCAINE,9041L,2.0,26.28
ARKANSAS,PRACTITIONERS,CODEINE,9050,31.0,584.79
ARKANSAS,PRACTITIONERS,DIHYDROCODEINE,9120,30.0,7.57
ARKANSAS,PRACTITIONERS,FENTANYL BASE,9801,144.0,21.44
ARKANSAS,PRACTITIONERS,HYDROCODONE,9193,78.0,173.74
ARKANSAS,PRACTITIONERS,HYDROMORPHONE,9150,55.0,36.06
ARKANSAS,PRACTITIONERS,LISDEXAMFETAMINE,1205,1.0,2.31
ARKANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,44.0,609.18
ARKANSAS,PRACTITIONERS,METHADONE,9250B,1.0,0.89
ARKANSAS,PRACTITIONERS,MORPHINE,9300,86.0,167.57
ARKANSAS,PRACTITIONERS,NOROXYMORPHONE,9668,2.0,56.46
ARKANSAS,PRACTITIONERS,OPIUM POWDERED,9639,2.0,3.6
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,8.0,84.06
ARKANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,47.0,23011.26
ARKANSAS,PRACTITIONERS,REMIFENTANIL,9739,3.0,0.21
ARKANSAS,PRACTITIONERS,TAPENTADOL,9780,1.0,6.35
ARKANSAS,TEACHING INSTITUTIONS,BUPRENORPHINE,9064,1.0,0.0
CALIFORNIA,HOSPITALS,ALFENTANIL,9737,127.0,52.32
CALIFORNIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,25.0,102.99
CALIFORNIA,HOSPITALS,AMPHETAMINE,1100,260.0,39339.9
CALIFORNIA,HOSPITALS,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,2.0,20.0
CALIFORNIA,HOSPITALS,BUPRENORPHINE,9064,313.0,4655.29
CALIFORNIA,HOSPITALS,BUTALBITAL,2165,68.0,1080.0
CALIFORNIA,HOSPITALS,COCAINE,9041L,407.0,2996.27
CALIFORNIA,HOSPITALS,CODEINE,9050,599.0,106071.07
CALIFORNIA,HOSPITALS,D-METHAMPHETAMINE,1105D,2.0,14.06
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,842.0,3442.23
CALIFORNIA,HOSPITALS,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED,2012,1.0,1486.08
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,744.0,205005.63
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,687.0,25028.96
CALIFORNIA,HOSPITALS,LEVORPHANOL,9220L,8.0,4.41
CALIFORNIA,HOSPITALS,LISDEXAMFETAMINE,1205,90.0,6120.92
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,656.0,27379.65
CALIFORNIA,HOSPITALS,METHADONE,9250B,518.0,54840.81
CALIFORNIA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,382.0,44934.74
CALIFORNIA,HOSPITALS,MORPHINE,9300,781.0,191805.65
CALIFORNIA,HOSPITALS,NABILONE,7379,1.0,0.05
CALIFORNIA,HOSPITALS,NOROXYMORPHONE,9668,2.0,9.63
CALIFORNIA,HOSPITALS,OPIUM POWDERED,9639,295.0,1287.72
CALIFORNIA,HOSPITALS,OXYCODONE,9143,644.0,181018.59
CALIFORNIA,HOSPITALS,OXYMORPHONE,9652,65.0,1141.29
CALIFORNIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,73.0,15102.81
CALIFORNIA,HOSPITALS,REMIFENTANIL,9739,191.0,124.97
CALIFORNIA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,3.0,27.47
CALIFORNIA,HOSPITALS,SUFENTANIL BASE,9740,151.0,3.89
CALIFORNIA,HOSPITALS,TAPENTADOL,9780,77.0,3408.94
CALIFORNIA,MID-LEVEL PRACTITIONERS,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,1.0,8.0
CALIFORNIA,MID-LEVEL PRACTITIONERS,CODEINE,9050,75.0,579.23
CALIFORNIA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,6.0,18927.5
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,27.0,230.02
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,153.0,923002.91
CALIFORNIA,PHARMACIES,ALFENTANIL,9737,14.0,4.88
CALIFORNIA,PHARMACIES,AMPHETAMINE,1100,5423.0,1123817.86
CALIFORNIA,PHARMACIES,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21C,2100,98.0,1070.0
CALIFORNIA,PHARMACIES,BUPRENORPHINE,9064,5061.0,131711.27
CALIFORNIA,PHARMACIES,BUTALBITAL,2165,3344.0,175375.0
CALIFORNIA,PHARMACIES,COCAINE,9041L,43.0,481.4
CALIFORNIA,PHARMACIES,CODEINE,9050,6114.0,1994231.82
CALIFORNIA,PHARMACIES,D-METHAMPHETAMINE,1105D,310.0,1072.14
CALIFORNIA,PHARMACIES,DIHYDROCODEINE,9120,53.0,1556.95
CALIFORNIA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,54.0,352.42
CALIFORNIA,PHARMACIES,FENTANYL BASE,9801,5187.0,30620.81
CALIFORNIA,PHARMACIES,HYDROCODONE,9193,6067.0,3846456.56
CALIFORNIA,PHARMACIES,HYDROMORPHONE,9150,5194.0,151530.79
CALIFORNIA,PHARMACIES,LEVORPHANOL,9220L,217.0,392.12
