STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ALASKA,PRACTITIONERS,CODEINE,9050,30.0,816.67
ALASKA,PRACTITIONERS,DIHYDROCODEINE,9120,5.0,0.0
ALASKA,PRACTITIONERS,FENTANYL BASE,9801,47.0,13.97
ALASKA,PRACTITIONERS,HYDROCODONE,9193,65.0,853.05
ALASKA,PRACTITIONERS,HYDROMORPHONE,9150,19.0,6.86
ALASKA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,22.0,300.89
ALASKA,PRACTITIONERS,METHADONE,9250B,3.0,189.12
ALASKA,PRACTITIONERS,METHYLPHENIDATE,1724,2.0,84.22
ALASKA,PRACTITIONERS,MORPHINE,9300,46.0,291.34
ALASKA,PRACTITIONERS,OXYCODONE,9143,7.0,556.2
ALASKA,PRACTITIONERS,OXYMORPHONE,9652,1.0,0.04
ALASKA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,24.0,16253.95
ALASKA,PRACTITIONERS,REMIFENTANIL,9739,1.0,0.32
ALASKA,PRACTITIONERS,SUFENTANIL BASE,9740,1.0,0.01
AMERICAN SAMOA,HOSPITALS,AMPHETAMINE,1100,1.0,1.1
AMERICAN SAMOA,HOSPITALS,CODEINE,9050,1.0,2014.31
AMERICAN SAMOA,HOSPITALS,FENTANYL BASE,9801,1.0,0.05
AMERICAN SAMOA,HOSPITALS,HYDROCODONE,9193,1.0,0.3
AMERICAN SAMOA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,1.0,126.37
AMERICAN SAMOA,HOSPITALS,METHADONE,9250B,1.0,14.31
AMERICAN SAMOA,HOSPITALS,METHYLPHENIDATE,1724,1.0,10.38
AMERICAN SAMOA,HOSPITALS,MORPHINE,9300,1.0,102.5
AMERICAN SAMOA,HOSPITALS,OXYCODONE,9143,1.0,220.54
ARIZONA,HOSPITALS,ALFENTANIL,9737,14.0,3.41
ARIZONA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,2.0,68.36
ARIZONA,HOSPITALS,AMPHETAMINE,1100,83.0,3715.15
ARIZONA,HOSPITALS,BUPRENORPHINE,9064,43.0,601.86
ARIZONA,HOSPITALS,BUTALBITAL,2165,21.0,225.0
ARIZONA,HOSPITALS,COCAINE,9041L,65.0,718.56
ARIZONA,HOSPITALS,CODEINE,9050,146.0,47930.11
ARIZONA,HOSPITALS,D-METHAMPHETAMINE,1105D,1.0,6.03
ARIZONA,HOSPITALS,FENTANYL BASE,9801,138.0,854.78
ARIZONA,HOSPITALS,HYDROCODONE,9193,144.0,18313.4
ARIZONA,HOSPITALS,HYDROMORPHONE,9150,110.0,3421.98
ARIZONA,HOSPITALS,LISDEXAMFETAMINE,1205,14.0,178.05
ARIZONA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,116.0,23458.49
ARIZONA,HOSPITALS,METHADONE,9250B,113.0,17524.36
ARIZONA,HOSPITALS,METHYLPHENIDATE,1724,107.0,15279.96
ARIZONA,HOSPITALS,MORPHINE,9300,156.0,123110.58
ARIZONA,HOSPITALS,OPIUM POWDERED,9639,61.0,368.64
ARIZONA,HOSPITALS,OXYCODONE,9143,153.0,97605.37
ARIZONA,HOSPITALS,OXYMORPHONE,9652,7.0,70.7
ARIZONA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,17.0,1674.7
ARIZONA,HOSPITALS,REMIFENTANIL,9739,23.0,5.01
ARIZONA,HOSPITALS,SUFENTANIL BASE,9740,52.0,0.95
ARIZONA,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,9064,2.0,3.07
ARIZONA,MID-LEVEL PRACTITIONERS,CODEINE,9050,9.0,367.71
ARIZONA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,3.0,2.14
ARIZONA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,1.0,0.0
ARIZONA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,23.0,96.11
ARIZONA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,2.0,13.94
ARIZONA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,1.0,0.08
ARIZONA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,15.0,114790.98
ARIZONA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,5.0,66.18
ARIZONA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,30.0,185637.25
ARIZONA,PHARMACIES,ALFENTANIL,9737,2.0,0.37
ARIZONA,PHARMACIES,AMPHETAMINE,1100,1026.0,162302.38
ARIZONA,PHARMACIES,BUPRENORPHINE,9064,830.0,11055.37
ARIZONA,PHARMACIES,BUTALBITAL,2165,802.0,44895.0
ARIZONA,PHARMACIES,COCAINE,9041L,14.0,98.53
ARIZONA,PHARMACIES,CODEINE,9050,1042.0,336676.98
ARIZONA,PHARMACIES,D-METHAMPHETAMINE,1105D,86.0,422.59
ARIZONA,PHARMACIES,DIHYDROCODEINE,9120,96.0,996.36
ARIZONA,PHARMACIES,FENTANYL BASE,9801,1019.0,9030.03
ARIZONA,PHARMACIES,HYDROCODONE,9193,1062.0,538647.04
ARIZONA,PHARMACIES,HYDROMORPHONE,9150,947.0,17066.85
ARIZONA,PHARMACIES,LEVORPHANOL,9220L,45.0,30.22
ARIZONA,PHARMACIES,LISDEXAMFETAMINE,1205,863.0,46516.82
ARIZONA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,859.0,49635.74
ARIZONA,PHARMACIES,METHADONE,9250B,964.0,130402.26
ARIZONA,PHARMACIES,METHYLPHENIDATE,1724,1034.0,293778.63
ARIZONA,PHARMACIES,MORPHINE,9300,1060.0,775853.91
ARIZONA,PHARMACIES,NABILONE,7379,5.0,0.94
ARIZONA,PHARMACIES,OPIUM POWDERED,9639,90.0,428.4
ARIZONA,PHARMACIES,OXYCODONE,9143,1051.0,1404006.67
ARIZONA,PHARMACIES,OXYMORPHONE,9652,599.0,15207.83
ARIZONA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,8.0,261.3
ARIZONA,PHARMACIES,REMIFENTANIL,9739,2.0,0.28
ARIZONA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,22.0,283.81
ARIZONA,PHARMACIES,SUFENTANIL BASE,9740,3.0,2.02
ARIZONA,PRACTITIONERS,ALFENTANIL,9737,10.0,1.55
ARIZONA,PRACTITIONERS,AMPHETAMINE,1100,1.0,0.59
ARIZONA,PRACTITIONERS,BUPRENORPHINE,9064,396.0,188.12
ARIZONA,PRACTITIONERS,BUTALBITAL,2165,2.0,25.0
ARIZONA,PRACTITIONERS,COCAINE,9041L,33.0,147.99
ARIZONA,PRACTITIONERS,CODEINE,9050,122.0,2857.11
ARIZONA,PRACTITIONERS,DIHYDROCODEINE,9120,28.0,0.02
ARIZONA,PRACTITIONERS,FENTANYL BASE,9801,400.0,60.19
ARIZONA,PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID,2010,2.0,18427.39
ARIZONA,PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED,2012,2.0,2303.42
ARIZONA,PRACTITIONERS,HYDROCODONE,9193,637.0,4589.7
ARIZONA,PRACTITIONERS,HYDROMORPHONE,9150,167.0,145.64
ARIZONA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,280.0,6198.43
ARIZONA,PRACTITIONERS,METHYLPHENIDATE,1724,1.0,11.14
ARIZONA,PRACTITIONERS,MORPHINE,9300,325.0,720.59
ARIZONA,PRACTITIONERS,OPIUM POWDERED,9639,2.0,2.52
ARIZONA,PRACTITIONERS,OXYCODONE,9143,64.0,254.96
ARIZONA,PRACTITIONERS,OXYMORPHONE,9652,4.0,0.22
ARIZONA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,142.0,161304.76
ARIZONA,PRACTITIONERS,REMIFENTANIL,9739,22.0,2.9
ARIZONA,PRACTITIONERS,SUFENTANIL BASE,9740,5.0,0.01
ARKANSAS,HOSPITALS,ALFENTANIL,9737,10.0,1.93
ARKANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,1.0,4.56
ARKANSAS,HOSPITALS,AMPHETAMINE,1100,36.0,1699.68
ARKANSAS,HOSPITALS,BUPRENORPHINE,9064,35.0,191.47
ARKANSAS,HOSPITALS,BUTALBITAL,2165,7.0,120.0
ARKANSAS,HOSPITALS,COCAINE,9041L,46.0,251.77
ARKANSAS,HOSPITALS,CODEINE,9050,101.0,7192.78
ARKANSAS,HOSPITALS,DIHYDROCODEINE,9120,10.0,40.08
ARKANSAS,HOSPITALS,FENTANYL BASE,9801,126.0,560.09
ARKANSAS,HOSPITALS,HYDROCODONE,9193,127.0,13788.86
ARKANSAS,HOSPITALS,HYDROMORPHONE,9150,92.0,1344.59
ARKANSAS,HOSPITALS,LEVORPHANOL,9220L,2.0,0.35
ARKANSAS,HOSPITALS,LISDEXAMFETAMINE,1205,9.0,117.35
ARKANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),9230,119.0,30614.1
ARKANSAS,HOSPITALS,METHADONE,9250B,85.0,12090.6
ARKANSAS,HOSPITALS,METHYLPHENIDATE,1724,71.0,3916.71
ARKANSAS,HOSPITALS,MORPHINE,9300,121.0,31387.09
ARKANSAS,HOSPITALS,OPIUM POWDERED,9639,36.0,165.6
ARKANSAS,HOSPITALS,OXYCODONE,9143,120.0,32110.57
ARKANSAS,HOSPITALS,OXYMORPHONE,9652,4.0,7.14
ARKANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,7.0,584.91
ARKANSAS,HOSPITALS,REMIFENTANIL,9739,10.0,4.14
ARKANSAS,HOSPITALS,SUFENTANIL BASE,9740,37.0,0.81
ARKANSAS,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,2.0,0.0
ARKANSAS,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,18.0,11.75
ARKANSAS,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,23.0,40159.76
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,1.0,1.8
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,3.0,12414.28
ARKANSAS,PHARMACIES,AMPHETAMINE,1100,731.0,97128.25
ARKANSAS,PHARMACIES,BUPRENORPHINE,9064,363.0,2615.98
ARKANSAS,PHARMACIES,BUTALBITAL,2165,366.0,13640.0
ARKANSAS,PHARMACIES,COCAINE,9041L,10.0,17.21
ARKANSAS,PHARMACIES,CODEINE,9050,737.0,120908.36
ARKANSAS,PHARMACIES,D-METHAMPHETAMINE,1105D,17.0,25.71
ARKANSAS,PHARMACIES,DIHYDROCODEINE,9120,422.0,3885.41
ARKANSAS,PHARMACIES,FENTANYL BASE,9801,726.0,3628.93
ARKANSAS,PHARMACIES,HYDROCODONE,9193,750.0,470402.28
ARKANSAS,PHARMACIES,HYDROMORPHONE,9150,610.0,7401.15
ARKANSAS,PHARMACIES,LEVORPHANOL,9220L,10.0,3.5
ARKANSAS,PHARMACIES,LISDEXAMFETAMINE,1205,532.0,14838.09
ARKANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),9230,726.0,102977.42
ARKANSAS,PHARMACIES,METHADONE,9250B,708.0,82980.93
ARKANSAS,PHARMACIES,METHYLPHENIDATE,1724,737.0,212001.83
ARKANSAS,PHARMACIES,MORPHINE,9300,734.0,166748.96
ARKANSAS,PHARMACIES,NABILONE,7379,1.0,0.6
ARKANSAS,PHARMACIES,OPIUM POWDERED,9639,32.0,58.32
ARKANSAS,PHARMACIES,OXYCODONE,9143,741.0,367783.54
ARKANSAS,PHARMACIES,OXYMORPHONE,9652,290.0,3041.39
ARKANSAS,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,5.0,137.33
ARKANSAS,PHARMACIES,SUFENTANIL BASE,9740,2.0,0.07
ARKANSAS,PRACTITIONERS,ALFENTANIL,9737,1.0,0.04
ARKANSAS,PRACTITIONERS,BUPRENORPHINE,9064,87.0,58.54
ARKANSAS,PRACTITIONERS,BUTALBITAL,2165,1.0,35.0
ARKANSAS,PRACTITIONERS,COCAINE,9041L,6.0,47.28
ARKANSAS,PRACTITIONERS,CODEINE,9050,19.0,374.39
ARKANSAS,PRACTITIONERS,DIHYDROCODEINE,9120,19.0,0.02
ARKANSAS,PRACTITIONERS,FENTANYL BASE,9801,106.0,321.02
ARKANSAS,PRACTITIONERS,HYDROCODONE,9193,335.0,691.96
ARKANSAS,PRACTITIONERS,HYDROMORPHONE,9150,27.0,496.46
ARKANSAS,PRACTITIONERS,LISDEXAMFETAMINE,1205,1.0,199.86
ARKANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,75.0,2878.87
ARKANSAS,PRACTITIONERS,METHYLPHENIDATE,1724,2.0,7.96
ARKANSAS,PRACTITIONERS,MORPHINE,9300,97.0,1033.73
ARKANSAS,PRACTITIONERS,OPIUM POWDERED,9639,1.0,1.44
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,14.0,111.3
ARKANSAS,PRACTITIONERS,OXYMORPHONE,9652,1.0,0.02
ARKANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,48.0,23827.05
ARKANSAS,PRACTITIONERS,REMIFENTANIL,9739,2.0,0.1
ARKANSAS,PRACTITIONERS,SUFENTANIL BASE,9740,4.0,0.93
CALIFORNIA,HOSPITALS,ALFENTANIL,9737,177.0,64.64
CALIFORNIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,14.0,159.5
CALIFORNIA,HOSPITALS,AMPHETAMINE,1100,270.0,21701.21
CALIFORNIA,HOSPITALS,BUPRENORPHINE,9064,245.0,1825.37
CALIFORNIA,HOSPITALS,BUTALBITAL,2165,102.0,4235.0
CALIFORNIA,HOSPITALS,COCAINE,9041L,485.0,5672.51
CALIFORNIA,HOSPITALS,CODEINE,9050,709.0,208095.19
CALIFORNIA,HOSPITALS,D-METHAMPHETAMINE,1105D,9.0,34.14
CALIFORNIA,HOSPITALS,DIHYDROCODEINE,9120,7.0,5.44
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,915.0,5351.4
CALIFORNIA,HOSPITALS,GAMMA HYDROXYBUTYRIC ACID,2010,1.0,445.82
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,824.0,161591.99
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,664.0,35793.01
CALIFORNIA,HOSPITALS,LEVORPHANOL,9220L,19.0,48.19
CALIFORNIA,HOSPITALS,LISDEXAMFETAMINE,1205,51.0,952.71
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,792.0,90559.74
CALIFORNIA,HOSPITALS,METHADONE,9250B,538.0,89501.4
CALIFORNIA,HOSPITALS,METHYLPHENIDATE,1724,437.0,54222.65
CALIFORNIA,HOSPITALS,MORPHINE,9300,821.0,366370.67
CALIFORNIA,HOSPITALS,NABILONE,7379,1.0,0.02
CALIFORNIA,HOSPITALS,OPIUM POWDERED,9639,277.0,1081.8
CALIFORNIA,HOSPITALS,OXYCODONE,9143,652.0,224622.67
CALIFORNIA,HOSPITALS,OXYMORPHONE,9652,49.0,884.02
CALIFORNIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,127.0,20208.08
CALIFORNIA,HOSPITALS,REMIFENTANIL,9739,146.0,57.24
CALIFORNIA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,10.0,128.17
CALIFORNIA,HOSPITALS,SUFENTANIL BASE,9740,225.0,7.09
CALIFORNIA,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,9064,1.0,0.0
CALIFORNIA,MID-LEVEL PRACTITIONERS,CODEINE,9050,25.0,928.95
CALIFORNIA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,2.0,0.0
CALIFORNIA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,1.0,0.01
CALIFORNIA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,31.0,1661.85
CALIFORNIA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,2.0,3.27
CALIFORNIA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,1.0,0.02
CALIFORNIA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,12.0,78677.44
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,15.0,156.33
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,140.0,707841.76
CALIFORNIA,PHARMACIES,ALFENTANIL,9737,14.0,5.67
CALIFORNIA,PHARMACIES,AMPHETAMINE,1100,5414.0,535795.01
CALIFORNIA,PHARMACIES,BUPRENORPHINE,9064,4044.0,49031.09
CALIFORNIA,PHARMACIES,BUTALBITAL,2165,3595.0,191290.0
CALIFORNIA,PHARMACIES,COCAINE,9041L,90.0,636.24
CALIFORNIA,PHARMACIES,CODEINE,9050,6202.0,2607726.61
CALIFORNIA,PHARMACIES,D-METHAMPHETAMINE,1105D,464.0,2319.82
CALIFORNIA,PHARMACIES,DIHYDROCODEINE,9120,665.0,1230.04
CALIFORNIA,PHARMACIES,FENTANYL BASE,9801,5541.0,44758.73
CALIFORNIA,PHARMACIES,HYDROCODONE,9193,6408.0,3909452.22
CALIFORNIA,PHARMACIES,HYDROMORPHONE,9150,5075.0,137678.66
CALIFORNIA,PHARMACIES,LEVORPHANOL,9220L,436.0,731.03
CALIFORNIA,PHARMACIES,LISDEXAMFETAMINE,1205,4172.0,116723.59
CALIFORNIA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,2532.0,122136.91
CALIFORNIA,PHARMACIES,METHADONE,9250B,4899.0,669308.18
CALIFORNIA,PHARMACIES,METHYLPHENIDATE,1724,5521.0,978160.24
CALIFORNIA,PHARMACIES,MORPHINE,9300,5502.0,2180519.12
CALIFORNIA,PHARMACIES,NABILONE,7379,45.0,6.52
CALIFORNIA,PHARMACIES,NOROXYMORPHONE,9668,1.0,1.51
