STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,5.0,20.66
CALIFORNIA,HOSPITALS,BUPRENORPHINE,9064,165.0,386.93
CALIFORNIA,HOSPITALS,COCAINE,9041L,479.0,5690.04
CALIFORNIA,HOSPITALS,CODEINE,9050,701.0,228918.12
CALIFORNIA,HOSPITALS,D-AMPHETAMINE BASE,1100D,248.0,10911.73
CALIFORNIA,HOSPITALS,DL-AMPHETAMINE BASE,1100B,191.0,5913.15
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,844.0,4958.72
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,777.0,160822.43
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,578.0,21903.01
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,750.0,137927.13
CALIFORNIA,HOSPITALS,METHADONE,9250B,513.0,66942.54
CALIFORNIA,HOSPITALS,METHYLPHENIDATE,1724,431.0,50082.29
CALIFORNIA,HOSPITALS,MORPHINE,9300,773.0,329590.97
CALIFORNIA,HOSPITALS,OXYCODONE,9143,609.0,154703.02
CALIFORNIA,PHARMACIES,BUPRENORPHINE,9064,2054.0,12272.68
CALIFORNIA,PHARMACIES,COCAINE,9041L,95.0,621.69
CALIFORNIA,PHARMACIES,CODEINE,9050,5585.0,2865744.68
CALIFORNIA,PHARMACIES,D-AMPHETAMINE BASE,1100D,4650.0,236044.89
CALIFORNIA,PHARMACIES,DL-AMPHETAMINE BASE,1100B,4561.0,157095.26
CALIFORNIA,PHARMACIES,FENTANYL BASE,9801,4818.0,34395.24
CALIFORNIA,PHARMACIES,HYDROCODONE,9193,5648.0,2817863.4
CALIFORNIA,PHARMACIES,HYDROMORPHONE,9150,4127.0,81475.37
CALIFORNIA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,2603.0,127533.45
CALIFORNIA,PHARMACIES,METHADONE,9250B,4135.0,448685.29
CALIFORNIA,PHARMACIES,METHYLPHENIDATE,1724,4802.0,870737.42
CALIFORNIA,PHARMACIES,MORPHINE,9300,4760.0,1606530.97
CALIFORNIA,PHARMACIES,OXYCODONE,9143,4917.0,2149530.63
CALIFORNIA,PRACTITIONERS,BUPRENORPHINE,9064,1285.0,675.44
CALIFORNIA,PRACTITIONERS,COCAINE,9041L,119.0,510.38
CALIFORNIA,PRACTITIONERS,CODEINE,9050,1700.0,71724.04
CALIFORNIA,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,19.0,298.11
CALIFORNIA,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,7.0,246.08
CALIFORNIA,PRACTITIONERS,FENTANYL BASE,9801,1686.0,240.73
CALIFORNIA,PRACTITIONERS,HYDROCODONE,9193,5021.0,142969.81
CALIFORNIA,PRACTITIONERS,HYDROMORPHONE,9150,401.0,213.74
CALIFORNIA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,1014.0,13501.47
CALIFORNIA,PRACTITIONERS,METHADONE,9250B,2.0,9.49
CALIFORNIA,PRACTITIONERS,METHYLPHENIDATE,1724,17.0,409.72
CALIFORNIA,PRACTITIONERS,MORPHINE,9300,1139.0,2096.8
CALIFORNIA,PRACTITIONERS,OXYCODONE,9143,140.0,1031.92
CALIFORNIA,TEACHING INSTITUTIONS,BUPRENORPHINE,9064,2.0,0.0
CALIFORNIA,TEACHING INSTITUTIONS,CODEINE,9050,1.0,4.42
CALIFORNIA,TEACHING INSTITUTIONS,FENTANYL BASE,9801,1.0,0.0
CALIFORNIA,TEACHING INSTITUTIONS,HYDROCODONE,9193,1.0,26.93
CALIFORNIA,TEACHING INSTITUTIONS,MEPERIDINE (PETHIDINE),9230,1.0,0.87
COLORADO,HOSPITALS,BUPRENORPHINE,9064,25.0,41.87
COLORADO,HOSPITALS,COCAINE,9041L,57.0,564.53
COLORADO,HOSPITALS,CODEINE,9050,137.0,29349.66
COLORADO,HOSPITALS,D-AMPHETAMINE BASE,1100D,80.0,4967.34
COLORADO,HOSPITALS,DL-AMPHETAMINE BASE,1100B,66.0,3120.49
COLORADO,HOSPITALS,FENTANYL BASE,9801,134.0,764.67
COLORADO,HOSPITALS,HYDROCODONE,9193,151.0,23742.3
COLORADO,HOSPITALS,HYDROMORPHONE,9150,120.0,3615.57
COLORADO,HOSPITALS,MEPERIDINE (PETHIDINE),9230,116.0,9174.33
COLORADO,HOSPITALS,METHADONE,9250B,98.0,12154.26
COLORADO,HOSPITALS,METHYLPHENIDATE,1724,103.0,22626.98
COLORADO,HOSPITALS,MORPHINE,9300,143.0,56166.26
COLORADO,HOSPITALS,OXYCODONE,9143,141.0,53406.27
COLORADO,PHARMACIES,BUPRENORPHINE,9064,224.0,834.71
COLORADO,PHARMACIES,COCAINE,9041L,16.0,42.53
COLORADO,PHARMACIES,CODEINE,9050,768.0,158705.92
COLORADO,PHARMACIES,D-AMPHETAMINE BASE,1100D,750.0,41663.18
COLORADO,PHARMACIES,DL-AMPHETAMINE BASE,1100B,742.0,27759.43
COLORADO,PHARMACIES,FENTANYL BASE,9801,769.0,4770.23
COLORADO,PHARMACIES,HYDROCODONE,9193,785.0,290131.41
COLORADO,PHARMACIES,HYDROMORPHONE,9150,731.0,11769.57
COLORADO,PHARMACIES,MEPERIDINE (PETHIDINE),9230,661.0,30592.82
COLORADO,PHARMACIES,METHADONE,9250B,708.0,47740.59
COLORADO,PHARMACIES,METHYLPHENIDATE,1724,763.0,141162.69
COLORADO,PHARMACIES,MORPHINE,9300,775.0,188917.58
COLORADO,PHARMACIES,OXYCODONE,9143,772.0,406316.5
COLORADO,PRACTITIONERS,BUPRENORPHINE,9064,329.0,4.34
COLORADO,PRACTITIONERS,COCAINE,9041L,29.0,275.94
COLORADO,PRACTITIONERS,CODEINE,9050,92.0,2139.54
COLORADO,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,6.0,142.2
COLORADO,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,6.0,91.84
COLORADO,PRACTITIONERS,FENTANYL BASE,9801,357.0,95.5
COLORADO,PRACTITIONERS,HYDROCODONE,9193,926.0,3213.85
COLORADO,PRACTITIONERS,HYDROMORPHONE,9150,120.0,61.46
COLORADO,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,145.0,1498.98
COLORADO,PRACTITIONERS,METHADONE,9250B,1.0,252.43
COLORADO,PRACTITIONERS,METHYLPHENIDATE,1724,7.0,490.84
COLORADO,PRACTITIONERS,MORPHINE,9300,375.0,3456.77
COLORADO,PRACTITIONERS,OXYCODONE,9143,73.0,1364.2
COLORADO,TEACHING INSTITUTIONS,BUPRENORPHINE,9064,1.0,0.03
COLORADO,TEACHING INSTITUTIONS,FENTANYL BASE,9801,1.0,0.39
COLORADO,TEACHING INSTITUTIONS,MORPHINE,9300,1.0,1.8
CONNECTICUT,HOSPITALS,BUPRENORPHINE,9064,20.0,224.21
CONNECTICUT,HOSPITALS,COCAINE,9041L,27.0,399.68
CONNECTICUT,HOSPITALS,CODEINE,9050,51.0,13698.12
CONNECTICUT,HOSPITALS,D-AMPHETAMINE BASE,1100D,37.0,1124.92
CONNECTICUT,HOSPITALS,DL-AMPHETAMINE BASE,1100B,28.0,814.78
CONNECTICUT,HOSPITALS,FENTANYL BASE,9801,55.0,479.32
CONNECTICUT,HOSPITALS,HYDROCODONE,9193,49.0,3020.98
CONNECTICUT,HOSPITALS,HYDROMORPHONE,9150,48.0,2888.21
CONNECTICUT,HOSPITALS,MEPERIDINE (PETHIDINE),9230,42.0,5914.97
CONNECTICUT,HOSPITALS,METHADONE,9250B,50.0,5425.61
CONNECTICUT,HOSPITALS,METHYLPHENIDATE,1724,54.0,4958.49
CONNECTICUT,HOSPITALS,MORPHINE,9300,51.0,20313.96
CONNECTICUT,HOSPITALS,OXYCODONE,9143,57.0,25640.7
CONNECTICUT,PHARMACIES,BUPRENORPHINE,9064,324.0,3308.56
CONNECTICUT,PHARMACIES,COCAINE,9041L,4.0,13.46
CONNECTICUT,PHARMACIES,CODEINE,9050,642.0,166465.49
CONNECTICUT,PHARMACIES,D-AMPHETAMINE BASE,1100D,637.0,39713.93
CONNECTICUT,PHARMACIES,DL-AMPHETAMINE BASE,1100B,629.0,27675.24
CONNECTICUT,PHARMACIES,FENTANYL BASE,9801,634.0,5562.16
CONNECTICUT,PHARMACIES,HYDROCODONE,9193,646.0,134783.23
CONNECTICUT,PHARMACIES,HYDROMORPHONE,9150,589.0,11726.82
CONNECTICUT,PHARMACIES,MEPERIDINE (PETHIDINE),9230,487.0,23772.87
CONNECTICUT,PHARMACIES,METHADONE,9250B,510.0,56172.44
CONNECTICUT,PHARMACIES,METHYLPHENIDATE,1724,641.0,166762.02
CONNECTICUT,PHARMACIES,MORPHINE,9300,621.0,153876.39
CONNECTICUT,PHARMACIES,OXYCODONE,9143,644.0,568345.9
CONNECTICUT,PRACTITIONERS,BUPRENORPHINE,9064,200.0,53.46
CONNECTICUT,PRACTITIONERS,COCAINE,9041L,13.0,34.35
CONNECTICUT,PRACTITIONERS,CODEINE,9050,67.0,519.0
CONNECTICUT,PRACTITIONERS,D-AMPHETAMINE BASE,1100D,2.0,22.1
CONNECTICUT,PRACTITIONERS,DL-AMPHETAMINE BASE,1100B,2.0,20.54
CONNECTICUT,PRACTITIONERS,FENTANYL BASE,9801,216.0,32.26
CONNECTICUT,PRACTITIONERS,HYDROCODONE,9193,401.0,414.87
CONNECTICUT,PRACTITIONERS,HYDROMORPHONE,9150,43.0,19.94
CONNECTICUT,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,71.0,1181.78
CONNECTICUT,PRACTITIONERS,METHYLPHENIDATE,1724,1.0,4.31
CONNECTICUT,PRACTITIONERS,MORPHINE,9300,125.0,201.64
CONNECTICUT,PRACTITIONERS,OXYCODONE,9143,28.0,50.95
DELAWARE,HOSPITALS,BUPRENORPHINE,9064,5.0,81.18
DELAWARE,HOSPITALS,COCAINE,9041L,12.0,66.04
DELAWARE,HOSPITALS,CODEINE,9050,21.0,5641.05
DELAWARE,HOSPITALS,D-AMPHETAMINE BASE,1100D,10.0,246.08
DELAWARE,HOSPITALS,DL-AMPHETAMINE BASE,1100B,10.0,212.69
DELAWARE,HOSPITALS,FENTANYL BASE,9801,30.0,138.18
DELAWARE,HOSPITALS,HYDROCODONE,9193,22.0,1461.3
DELAWARE,HOSPITALS,HYDROMORPHONE,9150,17.0,898.18
DELAWARE,HOSPITALS,MEPERIDINE (PETHIDINE),9230,23.0,2782.09
DELAWARE,HOSPITALS,METHADONE,9250B,11.0,3176.15
DELAWARE,HOSPITALS,METHYLPHENIDATE,1724,14.0,1040.87
DELAWARE,HOSPITALS,MORPHINE,9300,22.0,20364.86
DELAWARE,HOSPITALS,OXYCODONE,9143,23.0,12651.08
DELAWARE,PHARMACIES,BUPRENORPHINE,9064,57.0,201.67
DELAWARE,PHARMACIES,CODEINE,9050,164.0,57408.79
DELAWARE,PHARMACIES,D-AMPHETAMINE BASE,1100D,161.0,21802.84
DELAWARE,PHARMACIES,DL-AMPHETAMINE BASE,1100B,161.0,18628.4
DELAWARE,PHARMACIES,FENTANYL BASE,9801,163.0,1046.61
DELAWARE,PHARMACIES,HYDROCODONE,9193,164.0,34994.36
DELAWARE,PHARMACIES,HYDROMORPHONE,9150,159.0,3087.35
DELAWARE,PHARMACIES,MEPERIDINE (PETHIDINE),9230,121.0,4135.8
DELAWARE,PHARMACIES,METHADONE,9250B,139.0,13569.15
DELAWARE,PHARMACIES,METHYLPHENIDATE,1724,163.0,62602.63
DELAWARE,PHARMACIES,MORPHINE,9300,160.0,45487.32
DELAWARE,PHARMACIES,OXYCODONE,9143,163.0,180808.97
DELAWARE,PRACTITIONERS,BUPRENORPHINE,9064,31.0,41.42
DELAWARE,PRACTITIONERS,COCAINE,9041L,1.0,0.35
DELAWARE,PRACTITIONERS,CODEINE,9050,19.0,285.18
DELAWARE,PRACTITIONERS,FENTANYL BASE,9801,42.0,8.34
DELAWARE,PRACTITIONERS,HYDROCODONE,9193,46.0,148.06
DELAWARE,PRACTITIONERS,HYDROMORPHONE,9150,16.0,9.15
DELAWARE,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,11.0,306.76
DELAWARE,PRACTITIONERS,MORPHINE,9300,20.0,40.89
DELAWARE,PRACTITIONERS,OXYCODONE,9143,1.0,1.76
DISTRICT OF COLUMBIA,HOSPITALS,BUPRENORPHINE,9064,4.0,0.63
DISTRICT OF COLUMBIA,HOSPITALS,COCAINE,9041L,10.0,135.14
DISTRICT OF COLUMBIA,HOSPITALS,CODEINE,9050,20.0,11909.82
DISTRICT OF COLUMBIA,HOSPITALS,D-AMPHETAMINE BASE,1100D,11.0,203.78
DISTRICT OF COLUMBIA,HOSPITALS,DL-AMPHETAMINE BASE,1100B,9.0,115.34
DISTRICT OF COLUMBIA,HOSPITALS,FENTANYL BASE,9801,20.0,252.19
DISTRICT OF COLUMBIA,HOSPITALS,HYDROCODONE,9193,16.0,729.1
DISTRICT OF COLUMBIA,HOSPITALS,HYDROMORPHONE,9150,16.0,1006.23
DISTRICT OF COLUMBIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,17.0,3623.92
DISTRICT OF COLUMBIA,HOSPITALS,METHADONE,9250B,17.0,1988.95
DISTRICT OF COLUMBIA,HOSPITALS,METHYLPHENIDATE,1724,16.0,1408.92
DISTRICT OF COLUMBIA,HOSPITALS,MORPHINE,9300,19.0,8194.06
DISTRICT OF COLUMBIA,HOSPITALS,OXYCODONE,9143,18.0,12106.38
DISTRICT OF COLUMBIA,PHARMACIES,BUPRENORPHINE,9064,52.0,223.34
DISTRICT OF COLUMBIA,PHARMACIES,COCAINE,9041L,2.0,14.6
DISTRICT OF COLUMBIA,PHARMACIES,CODEINE,9050,110.0,58679.99
DISTRICT OF COLUMBIA,PHARMACIES,D-AMPHETAMINE BASE,1100D,98.0,6854.07
DISTRICT OF COLUMBIA,PHARMACIES,DL-AMPHETAMINE BASE,1100B,97.0,4510.37
DISTRICT OF COLUMBIA,PHARMACIES,FENTANYL BASE,9801,79.0,268.68
DISTRICT OF COLUMBIA,PHARMACIES,HYDROCODONE,9193,103.0,8202.72
DISTRICT OF COLUMBIA,PHARMACIES,HYDROMORPHONE,9150,67.0,863.27
DISTRICT OF COLUMBIA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,58.0,2935.2
DISTRICT OF COLUMBIA,PHARMACIES,METHADONE,9250B,35.0,3068.81
DISTRICT OF COLUMBIA,PHARMACIES,METHYLPHENIDATE,1724,104.0,24843.78
DISTRICT OF COLUMBIA,PHARMACIES,MORPHINE,9300,75.0,9500.97
DISTRICT OF COLUMBIA,PHARMACIES,OXYCODONE,9143,102.0,39523.48
DISTRICT OF COLUMBIA,PRACTITIONERS,BUPRENORPHINE,9064,7.0,0.2
DISTRICT OF COLUMBIA,PRACTITIONERS,COCAINE,9041L,1.0,0.85
DISTRICT OF COLUMBIA,PRACTITIONERS,CODEINE,9050,29.0,370.98
DISTRICT OF COLUMBIA,PRACTITIONERS,FENTANYL BASE,9801,11.0,5.14
DISTRICT OF COLUMBIA,PRACTITIONERS,HYDROCODONE,9193,38.0,247.14
DISTRICT OF COLUMBIA,PRACTITIONERS,HYDROMORPHONE,9150,3.0,2.31
DISTRICT OF COLUMBIA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,6.0,34.82
DISTRICT OF COLUMBIA,PRACTITIONERS,METHYLPHENIDATE,1724,1.0,93.29
