STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ALASKA,HOSPITALS,D-METHAMPHETAMINE,1105D,1.0,1.61
ALASKA,HOSPITALS,FENTANYL BASE,9801,37.0,384.78
ALASKA,HOSPITALS,HYDROCODONE,9193,44.0,8391.82
ALASKA,HOSPITALS,HYDROMORPHONE,9150,26.0,523.34
ALASKA,HOSPITALS,LISDEXAMFETAMINE,1205,6.0,105.79
ALASKA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,32.0,1928.52
ALASKA,HOSPITALS,METHADONE,9250B,24.0,2752.96
ALASKA,HOSPITALS,METHYLPHENIDATE,1724,28.0,9179.49
ALASKA,HOSPITALS,MORPHINE,9300,40.0,17062.41
ALASKA,HOSPITALS,OPIUM POWDERED,9639,12.0,75.24
ALASKA,HOSPITALS,OXYCODONE,9143,37.0,15381.22
ALASKA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,6.0,398.65
ALASKA,HOSPITALS,REMIFENTANIL,9739,9.0,5.93
ALASKA,HOSPITALS,SUFENTANIL BASE,9740,9.0,0.04
ALASKA,HOSPITALS,TAPENTADOL,9780,1.0,25.0
ALASKA,MID-LEVEL PRACTITIONERS,AMPHETAMINE,1100,1.0,9.38
ALASKA,MID-LEVEL PRACTITIONERS,CODEINE,9050,4.0,109.18
ALASKA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,2.0,0.81
ALASKA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,15.0,158.92
ALASKA,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,9150,1.0,0.69
ALASKA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,3.0,17.65
ALASKA,MID-LEVEL PRACTITIONERS,METHADONE,9250B,1.0,56.35
ALASKA,MID-LEVEL PRACTITIONERS,METHYLPHENIDATE,1724,1.0,9.9
ALASKA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,4.0,146.02
ALASKA,MID-LEVEL PRACTITIONERS,OXYCODONE,9143,2.0,99.96
ALASKA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,1.0,177.18
ALASKA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,2.0,5974.59
ALASKA,PHARMACIES,AMPHETAMINE,1100,98.0,15188.54
ALASKA,PHARMACIES,BUPRENORPHINE,9064,81.0,2852.48
ALASKA,PHARMACIES,BUTALBITAL,2165,66.0,3840.0
ALASKA,PHARMACIES,COCAINE,9041L,1.0,5.04
ALASKA,PHARMACIES,CODEINE,9050,100.0,26365.29
ALASKA,PHARMACIES,D-METHAMPHETAMINE,1105D,5.0,19.68
ALASKA,PHARMACIES,DIHYDROCODEINE,9120,1.0,2.14
ALASKA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,2.0,1.61
ALASKA,PHARMACIES,FENTANYL BASE,9801,100.0,1107.01
ALASKA,PHARMACIES,HYDROCODONE,9193,102.0,53996.48
ALASKA,PHARMACIES,HYDROMORPHONE,9150,89.0,2456.4
ALASKA,PHARMACIES,LISDEXAMFETAMINE,1205,80.0,2989.36
ALASKA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,81.0,6463.92
ALASKA,PHARMACIES,METHADONE,9250B,89.0,23755.79
ALASKA,PHARMACIES,METHYLPHENIDATE,1724,98.0,23044.33
ALASKA,PHARMACIES,MORPHINE,9300,101.0,45477.54
ALASKA,PHARMACIES,OPIUM POWDERED,9639,14.0,163.08
ALASKA,PHARMACIES,OXYCODONE,9143,101.0,113165.25
ALASKA,PHARMACIES,OXYMORPHONE,9652,34.0,1142.33
ALASKA,PHARMACIES,REMIFENTANIL,9739,2.0,0.22
ALASKA,PHARMACIES,TAPENTADOL,9780,60.0,4570.0
ALASKA,PRACTITIONERS,AMPHETAMINE,1100,2.0,96.11
ALASKA,PRACTITIONERS,BUPRENORPHINE,9064,54.0,31.0
ALASKA,PRACTITIONERS,BUTALBITAL,2165,2.0,21.5
ALASKA,PRACTITIONERS,COCAINE,9041L,1.0,10.0
ALASKA,PRACTITIONERS,CODEINE,9050,23.0,649.79
ALASKA,PRACTITIONERS,FENTANYL BASE,9801,51.0,13.71
ALASKA,PRACTITIONERS,HYDROCODONE,9193,92.0,1003.66
ALASKA,PRACTITIONERS,HYDROMORPHONE,9150,33.0,16.25
ALASKA,PRACTITIONERS,LISDEXAMFETAMINE,1205,1.0,8.67
ALASKA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,23.0,208.07
ALASKA,PRACTITIONERS,METHADONE,9250B,2.0,118.06
ALASKA,PRACTITIONERS,METHYLPHENIDATE,1724,1.0,75.75
ALASKA,PRACTITIONERS,MORPHINE,9300,58.0,245.87
ALASKA,PRACTITIONERS,OXYCODONE,9143,14.0,627.19
ALASKA,PRACTITIONERS,OXYMORPHONE,9652,1.0,0.01
ALASKA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,22.0,15973.01
ALASKA,PRACTITIONERS,REMIFENTANIL,9739,2.0,0.1
ALASKA,PRACTITIONERS,SUFENTANIL BASE,9740,1.0,0.01
AMERICAN SAMOA,HOSPITALS,AMPHETAMINE,1100,1.0,2.53
AMERICAN SAMOA,HOSPITALS,BUTALBITAL,2165,1.0,15.0
AMERICAN SAMOA,HOSPITALS,CODEINE,9050,1.0,2462.18
AMERICAN SAMOA,HOSPITALS,FENTANYL BASE,9801,1.0,0.13
AMERICAN SAMOA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,1.0,165.59
AMERICAN SAMOA,HOSPITALS,METHADONE,9250B,1.0,13.42
AMERICAN SAMOA,HOSPITALS,METHYLPHENIDATE,1724,1.0,25.7
AMERICAN SAMOA,HOSPITALS,MORPHINE,9300,1.0,190.14
AMERICAN SAMOA,HOSPITALS,OXYCODONE,9143,1.0,231.3
ARIZONA,HOSPITALS,ALFENTANIL,9737,16.0,2.6
ARIZONA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,4.0,55.14
ARIZONA,HOSPITALS,AMPHETAMINE,1100,82.0,4754.44
ARIZONA,HOSPITALS,BUPRENORPHINE,9064,53.0,832.27
ARIZONA,HOSPITALS,BUTALBITAL,2165,14.0,245.0
ARIZONA,HOSPITALS,COCAINE,9041L,59.0,614.18
ARIZONA,HOSPITALS,CODEINE,9050,143.0,45156.34
ARIZONA,HOSPITALS,D-METHAMPHETAMINE,1105D,1.0,1.21
ARIZONA,HOSPITALS,FENTANYL BASE,9801,140.0,1076.38
ARIZONA,HOSPITALS,HYDROCODONE,9193,144.0,18967.97
ARIZONA,HOSPITALS,HYDROMORPHONE,9150,122.0,4234.41
ARIZONA,HOSPITALS,LISDEXAMFETAMINE,1205,20.0,738.81
ARIZONA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,106.0,18343.44
ARIZONA,HOSPITALS,METHADONE,9250B,117.0,18630.86
ARIZONA,HOSPITALS,METHYLPHENIDATE,1724,110.0,17207.07
ARIZONA,HOSPITALS,MORPHINE,9300,152.0,137165.18
ARIZONA,HOSPITALS,OPIUM POWDERED,9639,61.0,388.8
ARIZONA,HOSPITALS,OXYCODONE,9143,152.0,96369.7
ARIZONA,HOSPITALS,OXYMORPHONE,9652,12.0,111.57
ARIZONA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,18.0,1624.11
ARIZONA,HOSPITALS,REMIFENTANIL,9739,21.0,4.92
ARIZONA,HOSPITALS,SUFENTANIL BASE,9740,52.0,0.87
ARIZONA,HOSPITALS,TAPENTADOL,9780,11.0,270.0
ARIZONA,MID-LEVEL PRACTITIONERS,CODEINE,9050,6.0,352.4
ARIZONA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,11.0,2.99
ARIZONA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,34.0,205.18
ARIZONA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,1.0,4.36
ARIZONA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,1.0,0.08
ARIZONA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,15.0,73807.18
ARIZONA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,3.0,28.57
ARIZONA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,32.0,213762.94
ARIZONA,PHARMACIES,ALFENTANIL,9737,4.0,1.11
ARIZONA,PHARMACIES,AMPHETAMINE,1100,1039.0,199088.64
ARIZONA,PHARMACIES,BUPRENORPHINE,9064,921.0,15526.39
ARIZONA,PHARMACIES,BUTALBITAL,2165,874.0,54110.0
ARIZONA,PHARMACIES,COCAINE,9041L,11.0,130.71
ARIZONA,PHARMACIES,CODEINE,9050,1052.0,311349.85
ARIZONA,PHARMACIES,D-METHAMPHETAMINE,1105D,51.0,327.79
ARIZONA,PHARMACIES,DIHYDROCODEINE,9120,52.0,372.2
ARIZONA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,33.0,64.3
ARIZONA,PHARMACIES,FENTANYL BASE,9801,1026.0,8985.68
ARIZONA,PHARMACIES,HYDROCODONE,9193,1071.0,590576.4
ARIZONA,PHARMACIES,HYDROMORPHONE,9150,993.0,22658.67
ARIZONA,PHARMACIES,LEVORPHANOL,9220L,7.0,5.8
ARIZONA,PHARMACIES,LISDEXAMFETAMINE,1205,905.0,88513.47
ARIZONA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,871.0,38867.7
ARIZONA,PHARMACIES,METHADONE,9250B,975.0,118482.43
ARIZONA,PHARMACIES,METHYLPHENIDATE,1724,1036.0,309075.18
ARIZONA,PHARMACIES,MORPHINE,9300,1065.0,849627.3
ARIZONA,PHARMACIES,NABILONE,7379,3.0,0.25
ARIZONA,PHARMACIES,OPIUM POWDERED,9639,115.0,549.72
ARIZONA,PHARMACIES,OXYCODONE,9143,1063.0,1748084.28
ARIZONA,PHARMACIES,OXYMORPHONE,9652,741.0,26603.35
ARIZONA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,4.0,471.28
ARIZONA,PHARMACIES,REMIFENTANIL,9739,3.0,0.23
ARIZONA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,25.0,366.2
ARIZONA,PHARMACIES,SUFENTANIL BASE,9740,4.0,0.15
ARIZONA,PHARMACIES,TAPENTADOL,9780,728.0,44575.0
ARIZONA,PHARMACIES,ZOLPIDEM,2783,27.0,426.01
ARIZONA,PRACTITIONERS,ALFENTANIL,9737,12.0,1.13
ARIZONA,PRACTITIONERS,AMPHETAMINE,1100,2.0,6.35
ARIZONA,PRACTITIONERS,BUPRENORPHINE,9064,444.0,211.66
ARIZONA,PRACTITIONERS,COCAINE,9041L,25.0,127.63
ARIZONA,PRACTITIONERS,CODEINE,9050,92.0,1917.44
ARIZONA,PRACTITIONERS,DIHYDROCODEINE,9120,43.0,11.32
ARIZONA,PRACTITIONERS,FENTANYL BASE,9801,418.0,64.04
ARIZONA,PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED,2012,2.0,4712.94
ARIZONA,PRACTITIONERS,HYDROCODONE,9193,710.0,5059.08
ARIZONA,PRACTITIONERS,HYDROMORPHONE,9150,207.0,92.0
ARIZONA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,268.0,4550.1
ARIZONA,PRACTITIONERS,METHYLPHENIDATE,1724,3.0,57.07
ARIZONA,PRACTITIONERS,MORPHINE,9300,324.0,665.39
ARIZONA,PRACTITIONERS,OPIUM POWDERED,9639,4.0,4.32
ARIZONA,PRACTITIONERS,OXYCODONE,9143,63.0,324.16
ARIZONA,PRACTITIONERS,OXYMORPHONE,9652,12.0,0.55
ARIZONA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,147.0,187492.19
ARIZONA,PRACTITIONERS,REMIFENTANIL,9739,23.0,1.47
ARIZONA,PRACTITIONERS,SUFENTANIL BASE,9740,7.0,0.06
ARIZONA,PRACTITIONERS,TAPENTADOL,9780,8.0,1503.23
ARKANSAS,HOSPITALS,ALFENTANIL,9737,7.0,1.08
ARKANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,2.0,2.28
ARKANSAS,HOSPITALS,AMPHETAMINE,1100,37.0,2364.88
ARKANSAS,HOSPITALS,BUPRENORPHINE,9064,32.0,367.25
ARKANSAS,HOSPITALS,BUTALBITAL,2165,10.0,95.0
ARKANSAS,HOSPITALS,COCAINE,9041L,37.0,214.99
ARKANSAS,HOSPITALS,CODEINE,9050,96.0,5743.06
ARKANSAS,HOSPITALS,DIHYDROCODEINE,9120,6.0,15.89
ARKANSAS,HOSPITALS,FENTANYL BASE,9801,124.0,740.87
ARKANSAS,HOSPITALS,HYDROCODONE,9193,122.0,16129.2
ARKANSAS,HOSPITALS,HYDROMORPHONE,9150,98.0,2013.02
ARKANSAS,HOSPITALS,LISDEXAMFETAMINE,1205,16.0,438.78
ARKANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),9230,114.0,23019.15
ARKANSAS,HOSPITALS,METHADONE,9250B,95.0,12170.19
ARKANSAS,HOSPITALS,METHYLPHENIDATE,1724,73.0,4563.03
ARKANSAS,HOSPITALS,MORPHINE,9300,118.0,37264.02
ARKANSAS,HOSPITALS,OPIUM POWDERED,9639,34.0,173.88
ARKANSAS,HOSPITALS,OXYCODONE,9143,117.0,34635.42
ARKANSAS,HOSPITALS,OXYMORPHONE,9652,7.0,13.83
ARKANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,8.0,479.76
ARKANSAS,HOSPITALS,REMIFENTANIL,9739,9.0,3.28
ARKANSAS,HOSPITALS,SUFENTANIL BASE,9740,35.0,0.82
ARKANSAS,HOSPITALS,TAPENTADOL,9780,20.0,637.5
ARKANSAS,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,43.0,25.52
ARKANSAS,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,18.0,6.6
ARKANSAS,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,20.0,34763.71
ARKANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,3.0,13659.28
ARKANSAS,PHARMACIES,AMPHETAMINE,1100,724.0,117472.86
ARKANSAS,PHARMACIES,BUPRENORPHINE,9064,463.0,6207.9
ARKANSAS,PHARMACIES,BUTALBITAL,2165,457.0,19050.0
ARKANSAS,PHARMACIES,COCAINE,9041L,7.0,134.49
ARKANSAS,PHARMACIES,CODEINE,9050,736.0,115557.94
ARKANSAS,PHARMACIES,D-METHAMPHETAMINE,1105D,12.0,15.67
ARKANSAS,PHARMACIES,DIHYDROCODEINE,9120,365.0,2763.41
ARKANSAS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,1105B,8.0,17.68
ARKANSAS,PHARMACIES,FENTANYL BASE,9801,729.0,4242.86
ARKANSAS,PHARMACIES,HYDROCODONE,9193,744.0,556116.47
ARKANSAS,PHARMACIES,HYDROMORPHONE,9150,651.0,9909.66
ARKANSAS,PHARMACIES,LEVORPHANOL,9220L,2.0,0.81
ARKANSAS,PHARMACIES,LISDEXAMFETAMINE,1205,696.0,61328.89
ARKANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),9230,690.0,60317.17
ARKANSAS,PHARMACIES,METHADONE,9250B,701.0,79238.38
ARKANSAS,PHARMACIES,METHYLPHENIDATE,1724,728.0,219998.59
ARKANSAS,PHARMACIES,MORPHINE,9300,735.0,192175.26
ARKANSAS,PHARMACIES,OPIUM POWDERED,9639,40.0,90.72
ARKANSAS,PHARMACIES,OXYCODONE,9143,736.0,481599.22
ARKANSAS,PHARMACIES,OXYMORPHONE,9652,415.0,7276.41
ARKANSAS,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2270,1.0,0.91
ARKANSAS,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2315,4.0,64.09
ARKANSAS,PHARMACIES,TAPENTADOL,9780,621.0,59005.0
ARKANSAS,PRACTITIONERS,AMPHETAMINE,1100,1.0,0.63
ARKANSAS,PRACTITIONERS,BUPRENORPHINE,9064,102.0,74.62
ARKANSAS,PRACTITIONERS,BUTALBITAL,2165,2.0,50.0
ARKANSAS,PRACTITIONERS,COCAINE,9041L,3.0,14.93
ARKANSAS,PRACTITIONERS,CODEINE,9050,19.0,316.04
ARKANSAS,PRACTITIONERS,DIHYDROCODEINE,9120,196.0,121.32
ARKANSAS,PRACTITIONERS,FENTANYL BASE,9801,122.0,26.39
ARKANSAS,PRACTITIONERS,HYDROCODONE,9193,332.0,844.25
ARKANSAS,PRACTITIONERS,HYDROMORPHONE,9150,34.0,186.46
ARKANSAS,PRACTITIONERS,LISDEXAMFETAMINE,1205,2.0,31.89
ARKANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,70.0,1415.8
ARKANSAS,PRACTITIONERS,METHADONE,9250B,1.0,2.24
ARKANSAS,PRACTITIONERS,METHYLPHENIDATE,1724,2.0,21.7
ARKANSAS,PRACTITIONERS,MORPHINE,9300,104.0,361.66
ARKANSAS,PRACTITIONERS,OPIUM POWDERED,9639,1.0,0.72
ARKANSAS,PRACTITIONERS,OXYCODONE,9143,10.0,39.54
ARKANSAS,PRACTITIONERS,OXYMORPHONE,9652,1.0,6.74
ARKANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,49.0,21012.99
ARKANSAS,PRACTITIONERS,REMIFENTANIL,9739,1.0,0.09
ARKANSAS,PRACTITIONERS,SUFENTANIL BASE,9740,2.0,0.02
ARKANSAS,PRACTITIONERS,TAPENTADOL,9780,3.0,76.52
CALIFORNIA,HOSPITALS,ALFENTANIL,9737,178.0,67.93
CALIFORNIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2125,25.0,169.52
CALIFORNIA,HOSPITALS,AMPHETAMINE,1100,257.0,22896.34
CALIFORNIA,HOSPITALS,BUPRENORPHINE,9064,263.0,3157.66
CALIFORNIA,HOSPITALS,BUTALBITAL,2165,98.0,1980.0
CALIFORNIA,HOSPITALS,COCAINE,9041L,424.0,4669.99
CALIFORNIA,HOSPITALS,CODEINE,9050,657.0,190230.11
CALIFORNIA,HOSPITALS,D-METHAMPHETAMINE,1105D,6.0,12.85
CALIFORNIA,HOSPITALS,FENTANYL BASE,9801,869.0,6261.53
CALIFORNIA,HOSPITALS,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED,2012,1.0,371.52
CALIFORNIA,HOSPITALS,HYDROCODONE,9193,769.0,147967.7
CALIFORNIA,HOSPITALS,HYDROMORPHONE,9150,640.0,36043.33
CALIFORNIA,HOSPITALS,LEVORPHANOL,9220L,1.0,0.12
CALIFORNIA,HOSPITALS,LISDEXAMFETAMINE,1205,74.0,2686.43
CALIFORNIA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,724.0,61349.13
CALIFORNIA,HOSPITALS,METHADONE,9250B,541.0,91268.7
CALIFORNIA,HOSPITALS,METHYLPHENIDATE,1724,401.0,50182.7
CALIFORNIA,HOSPITALS,MORPHINE,9300,776.0,382107.57
CALIFORNIA,HOSPITALS,NABILONE,7379,1.0,0.02
CALIFORNIA,HOSPITALS,OPIUM POWDERED,9639,287.0,1119.96
CALIFORNIA,HOSPITALS,OXYCODONE,9143,639.0,230515.48
CALIFORNIA,HOSPITALS,OXYMORPHONE,9652,76.0,2678.57
CALIFORNIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),2270,121.0,7186.12
CALIFORNIA,HOSPITALS,REMIFENTANIL,9739,147.0,65.27
CALIFORNIA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),2315,7.0,109.86
CALIFORNIA,HOSPITALS,SUFENTANIL BASE,9740,201.0,6.62
CALIFORNIA,HOSPITALS,TAPENTADOL,9780,56.0,1340.0
CALIFORNIA,MID-LEVEL PRACTITIONERS,CODEINE,9050,16.0,773.56
CALIFORNIA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,9120,7.0,1.12
CALIFORNIA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,1.0,0.03
CALIFORNIA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,57.0,4229.78
CALIFORNIA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,2.0,2.83
CALIFORNIA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,1.0,0.19
CALIFORNIA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),2270,12.0,95232.19
CALIFORNIA,MID-LEVEL PRACTITIONERS,PHENDIMETRAZINE,1615,1.0,573.41
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,15.0,87.64
CALIFORNIA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,140.0,713643.72
CALIFORNIA,PHARMACIES,ALFENTANIL,9737,11.0,5.75
CALIFORNIA,PHARMACIES,AMPHETAMINE,1100,5097.0,643937.51
CALIFORNIA,PHARMACIES,BUPRENORPHINE,9064,4188.0,69258.06
CALIFORNIA,PHARMACIES,BUTALBITAL,2165,3757.0,218175.0
CALIFORNIA,PHARMACIES,COCAINE,9041L,82.0,734.1
CALIFORNIA,PHARMACIES,CODEINE,9050,5825.0,2289075.73
CALIFORNIA,PHARMACIES,D-METHAMPHETAMINE,1105D,346.0,1642.15
CALIFORNIA,PHARMACIES,DIHYDROCODEINE,9120,97.0,402.16
